nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
NC_003691	NC_003691_Pariacoto_virus	NC_003691_Pariacoto_virus	NA	NA	Peru	Peru	NA	3011	Pariacato virus chromosome RNA1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP441734	OP441734_flactilig_virus_2	OP441734_flactilig_virus_2	Ortmanniana ligamentina	Ortmanniana	USA	USA: Huron River, Michigan	2019	3777	MAG: Flactilig virus 2 isolate HRM19018 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP884074	OP884074_Army_ant_associated_Nodavirus_3	OP884074_Army_ant_associated_Nodavirus_3	Dorylus sp.	Dorylus	Gabon	Gabon: Ogoou-Ivindo region	2019	1968	MAG: Army ant associated Nodavirus 3 isolate MGN-3_D02 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON746452	ON746452_Tianjin_Nodav_tick_virus_1	ON746452_Tianjin_Nodav_tick_virus_1	Haemaphysalis longicornis	Haemaphysalis	China	China: Tianjin	2018	3029	MAG: Tianjin Nodav tick virus 1 isolate TIGMIC 1 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314615	MW314615_Lasius_neglectus_noda-like_virus_1	MW314615_Lasius_neglectus_noda-like_virus_1	Lasius neglectus	Lasius	Spain	Spain	2014	2944	Lasius neglectus noda-like virus 1 from Spain, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ527260	MZ527260_Redspotted_grouper_nervous_necrosis_virus	MZ527260_Redspotted_grouper_nervous_necrosis_virus	Epinephelus coioides	Epinephelus	Taiwan	Taiwan	2014	3104	Giant grouper nervous necrosis virus isolate Pingtung2014 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON872547	ON872547_Bat_faecal_associated_nodavirus_3	ON872547_Bat_faecal_associated_nodavirus_3	Pteropus poliocephalus	Pteropus	Australia	Australia	2019	3234	MAG: Bat faecal associated nodavirus 3 isolate CP07/aus/1, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700048	OL700048_XiangYun_tombus-noda-like_virus_11	OL700048_XiangYun_tombus-noda-like_virus_11	Culex pipiens	Culex	China	China: Yunnan	2018	2710	MAG: XiangYun tombus-noda-like virus 11 isolate XY141826 putative RNA-dependent RNA polymerase mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700180	OL700180_XiangYun_tombus-noda-like_virus_1	OL700180_XiangYun_tombus-noda-like_virus_1	Culex pipiens	Culex	China	China: Yunnan	2018	2871	MAG: XiangYun tombus-noda-like virus 1 isolate XY76816 hypothetical protein 1 mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700185	OL700185_XiangYun_tombus-noda-like_virus_6	OL700185_XiangYun_tombus-noda-like_virus_6	Culex pipiens	Culex	China	China: Yunnan	2018	3304	MAG: XiangYun tombus-noda-like virus 6 isolate XY187561 RNA-dependent RNA polymerase mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700186	OL700186_XiangYun_tombus-noda-like_virus_7	OL700186_XiangYun_tombus-noda-like_virus_7	Culex pipiens	Culex	China	China: Yunnan	2018	3309	MAG: XiangYun tombus-noda-like virus 7 isolate XY43293 hypothetical protein mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700188	OL700188_XiangYun_tombus-noda-like_virus_9	OL700188_XiangYun_tombus-noda-like_virus_9	Culex pipiens	Culex	China	China: Yunnan	2018	3954	MAG: XiangYun tombus-noda-like virus 9 isolate XY219009 RNA-dependent RNA polymerase mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON260786	ON260786_rice-associated_noda-like_virus_1	ON260786_rice-associated_noda-like_virus_1	Oryza sativa	Oryza	China	China: Shanghai City	2019	3335	Rice-associated noda-like virus 1 isolate PD segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ449210	MZ449210_Redspotted_grouper_nervous_necrosis_virus	MZ449210_Redspotted_grouper_nervous_necrosis_virus	Oplegnathus punctatus	Oplegnathus	China	China	2020	3103	Redspotted grouper nervous necrosis virus isolate OpBZ725 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472283	OL472283_Leveillula_taurica_associated_noda-like_virus_1	OL472283_Leveillula_taurica_associated_noda-like_virus_1	Solanum lycopersicum	Solanum	Slovenia	Slovenia	2019	4489	MAG: Leveillula taurica associated noda-like virus 1 isolate POR19ST, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472284	OL472284_Leveillula_taurica_associated_noda-like_virus_1	OL472284_Leveillula_taurica_associated_noda-like_virus_1	Solanum lycopersicum	Solanum	Slovenia	Slovenia	2019	4483	MAG: Leveillula taurica associated noda-like virus 1 isolate POR19AT, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472285	OL472285_Leveillula_taurica_associated_noda-like_virus_1	OL472285_Leveillula_taurica_associated_noda-like_virus_1	Solanum lycopersicum	Solanum	Slovenia	Slovenia	2019	4430	MAG: Leveillula taurica associated noda-like virus 1 isolate KOR19AT polyprotein and 33.7 kDa DNA-translocase-like protein genes, complete cds; and 18 kDa protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472286	OL472286_Leveillula_taurica_associated_noda-like_virus_1	OL472286_Leveillula_taurica_associated_noda-like_virus_1	Solanum lycopersicum	Solanum	Slovenia	Slovenia	2019	4483	MAG: Leveillula taurica associated noda-like virus 1 isolate KOR19ST, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472287	OL472287_Leveillula_taurica_associated_noda-like_virus_1	OL472287_Leveillula_taurica_associated_noda-like_virus_1	Solanum lycopersicum	Solanum	Slovenia	Slovenia	2020	4429	MAG: Leveillula taurica associated noda-like virus 1 isolate STR20ST2 polyprotein and 33.7 kDa DNA-translocase-like protein genes, complete cds; and 18 kDa protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472288	OL472288_Koper_noda-like_virus_2	OL472288_Koper_noda-like_virus_2	NA	NA	Slovenia	Slovenia	2020	3195	MAG: Koper noda-like virus 2 isolate KOP20SW1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472289	OL472289_Koper_noda-like_virus_3	OL472289_Koper_noda-like_virus_3	NA	NA	Slovenia	Slovenia	2020	3482	MAG: Koper noda-like virus 3 isolate KOP20SW1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL472290	OL472290_Koper_noda-like_virus_4	OL472290_Koper_noda-like_virus_4	NA	NA	Slovenia	Slovenia	2020	3459	MAG: Koper noda-like virus 4 isolate KOP20SW1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON049805	ON049805_Nodaviridae_sp_	ON049805_Nodaviridae_sp.	NA	NA	China	China: Xinjiang	2017	3093	MAG: Nodaviridae sp. isolate 215-k141_205016 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON049855	ON049855_Nodaviridae_sp_	ON049855_Nodaviridae_sp.	NA	NA	China	China: Hainan	2018	1743	MAG: Nodaviridae sp. isolate R116-k141_450603 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON049869	ON049869_Nodaviridae_sp_	ON049869_Nodaviridae_sp.	NA	NA	China	China: Sichuan	2018	1478	MAG: Nodaviridae sp. isolate s80-k141_372133 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON049872	ON049872_Nodaviridae_sp_	ON049872_Nodaviridae_sp.	NA	NA	China	China: Sichuan	2018	1648	MAG: Nodaviridae sp. isolate s81-k141_439073 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW588105	MW588105_Mute_swan_feces_associated_noda-like_virus_2	MW588105_Mute_swan_feces_associated_noda-like_virus_2	Cygnus olor	Cygnus	United Kingdom	United Kingdom	NA	3844	Mute swan feces associated noda-like virus 2 strain Abbotsbury/A/2016 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM953982	OM953982_Flumine_nodavirus_10	OM953982_Flumine_nodavirus_10	NA	NA	New Zealand	New Zealand: Manawatu River	2019	2523	Flumine nodavirus 10 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM953985	OM953985_Flumine_nodavirus_16	OM953985_Flumine_nodavirus_16	NA	NA	New Zealand	New Zealand: Manawatu River	2019	2955	Flumine nodavirus 16 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM954246	OM954246_Flumine_nodavirus_11	OM954246_Flumine_nodavirus_11	NA	NA	New Zealand	New Zealand: Manawatu River	2019	2026	Flumine nodavirus 11 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM954249	OM954249_Flumine_nodavirus_17	OM954249_Flumine_nodavirus_17	NA	NA	New Zealand	New Zealand: Manawatu River	2019	2620	Flumine nodavirus 17 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM954255	OM954255_Flumine_nodavirus_27	OM954255_Flumine_nodavirus_27	NA	NA	New Zealand	New Zealand: Manawatu River	2019	1829	Flumine nodavirus 27 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM954257	OM954257_Flumine_nodavirus_3	OM954257_Flumine_nodavirus_3	NA	NA	New Zealand	New Zealand: Manawatu River	2019	1995	Flumine nodavirus 3 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW310387	MW310387_Zeugodacus_tau_noda-like_virus_isolate_Bz	MW310387_Zeugodacus_tau_noda-like_virus_isolate_Bz	Bactrocera zonata	Bactrocera	China	China	2019	2774	Zeugodacus tau noda-like virus isolate Bz isolate Bz-V2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BK059724	BK059724_Opistofel_virus	BK059724_Opistofel_virus	Opisthorchis felineus	Opisthorchis	NA	NA	NA	3881	TPA_asm: Opistofel virus isolate OF1 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM513982	OM513982_Betanodavirus_sp_	OM513982_Betanodavirus_sp.	Chelon labrosus	Chelon	Croatia	Croatia	2015	3071	Betanodavirus sp. isolate HRV-101/2015 RNA-dependent RNA polymerase and B2 protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL955902	OL955902_Striped_jack_nervous_necrosis_virus	OL955902_Striped_jack_nervous_necrosis_virus	Dicentrarchus labrax	Dicentrarchus	Spain	Spain	2016	3052	Dicentrarchus labrax betanodavirus isolate VNNV/D.labrax/ES/61-48/Feb2016 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL955905	OL955905_Solea_solea_betanodavirus	OL955905_Solea_solea_betanodavirus	Solea solea	Solea	Spain	Spain	2009	3061	Solea solea betanodavirus isolate VNNV/S.solea/ES/540-7/Dec2009 segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897065	MW897065_Sichuan_sediment_noda-like_virus_4	MW897065_Sichuan_sediment_noda-like_virus_4	NA	NA	China	China: Sichuan	2018	2841	MAG: Sichuan sediment noda-like virus 4 isolate s64-k141_1613573 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897072	MW897072_Beijing_sediment_noda-like_virus_4	MW897072_Beijing_sediment_noda-like_virus_4	NA	NA	China	China: Beijing	2017	4789	MAG: Beijing sediment noda-like virus 4 isolate 160-k141_1904 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897073	MW897073_Xinjiang_sediment_noda-like_virus_2	MW897073_Xinjiang_sediment_noda-like_virus_2	NA	NA	China	China: Xinjiang	2017	3119	MAG: Xinjiang sediment noda-like virus 2 isolate 216-k141_192290 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897075	MW897075_Beijing_sediment_noda-like_virus_6	MW897075_Beijing_sediment_noda-like_virus_6	NA	NA	China	China: Beijing	2017	4161	MAG: Beijing sediment noda-like virus 6 isolate 176-k141_21515 hypothetical protein 1 gene, complete cds; and hypothetical protein 2 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897079	MW897079_Guangxi_forest_noda-like_virus	MW897079_Guangxi_forest_noda-like_virus	NA	NA	China	China: Guangxi	2017	3111	MAG: Guangxi forest noda-like virus isolate 132b-k141_234903 protein A and protein B genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897091	MW897091_Sichuan_forest_noda-like_virus_3	MW897091_Sichuan_forest_noda-like_virus_3	NA	NA	China	China: Sichuan	2018	3055	MAG: Sichuan forest noda-like virus 3 isolate s80-k141_369959 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897098	MW897098_Henan_sediment_noda-like_virus_2	MW897098_Henan_sediment_noda-like_virus_2	NA	NA	China	China: Henan	2017	2959	MAG: Henan sediment noda-like virus 2 isolate 250-k141_412602 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897103	MW897103_Sichuan_forest_noda-like_virus_5	MW897103_Sichuan_forest_noda-like_virus_5	NA	NA	China	China: Sichuan	2018	2915	MAG: Sichuan forest noda-like virus 5 isolate s80-k141_568026 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897119	MW897119_Zhejiang_farmland_noda-like_virus	MW897119_Zhejiang_farmland_noda-like_virus	NA	NA	China	China: Zhejiang	2017	3091	MAG: Zhejiang farmland noda-like virus isolate 6-k141_76425 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897125	MW897125_Sichuan_sediment_noda-like_virus_13	MW897125_Sichuan_sediment_noda-like_virus_13	NA	NA	China	China: Sichuan	2018	4508	MAG: Sichuan sediment noda-like virus 13 isolate s42-k141_940735 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW897128	MW897128_Henan_sediment_noda-like_virus_4	MW897128_Henan_sediment_noda-like_virus_4	NA	NA	China	China: Henan	2017	2797	MAG: Henan sediment noda-like virus 4 isolate 293-k141_99895 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209764	MZ209764_Guiyang_nodavirus_1	MZ209764_Guiyang_nodavirus_1	Pomacea canaliculata	Pomacea	China	China	2016	3083	MAG: Guiyang nodavirus 1 isolate FSLGZ88647, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209797	MZ209797_Guiyang_nodavirus_1	MZ209797_Guiyang_nodavirus_1	Tetragnatha nitens	Tetragnatha	China	China	2016	2578	MAG: Guiyang nodavirus 1 isolate XXGZLJ185075, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209970	MZ209970_Sanya_nodavirus_1	MZ209970_Sanya_nodavirus_1	Ochthera mantis	Ochthera	China	China	2017	2812	MAG: Sanya nodavirus 1 isolate TSYSY161 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239203	MW239203_Riboviria_sp_	MW239203_Riboviria_sp.	Periparus ater	Periparus	China	China	2018	2123	MAG: Riboviria sp. isolate coaltit195con55 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239267	MW239267_Riboviria_sp_	MW239267_Riboviria_sp.	Aegithalos caudatus	Aegithalos	China	China	2018	3078	MAG: Riboviria sp. isolate long-tailedtit163con58 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239321	MW239321_Riboviria_sp_	MW239321_Riboviria_sp.	Phylloscopus	Phylloscopus	China	China	2018	1668	MAG: Riboviria sp. isolate warbler204con341 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239448	MW239448_Riboviria_sp_	MW239448_Riboviria_sp.	Tarsiger cyanurus	Tarsiger	China	China	2018	2833	MAG: Riboviria sp. isolate Red-flankedBluetail94con155 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239459	MW239459_Riboviria_sp_	MW239459_Riboviria_sp.	Tarsiger cyanurus	Tarsiger	China	China	2018	3123	MAG: Riboviria sp. isolate Red-flankedBluetail199con28 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239460	MW239460_Riboviria_sp_	MW239460_Riboviria_sp.	Tarsiger cyanurus	Tarsiger	China	China	2018	3019	MAG: Riboviria sp. isolate Red-flankedBluetail199con39 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW239466	MW239466_Riboviria_sp_	MW239466_Riboviria_sp.	Tarsiger cyanurus	Tarsiger	China	China	2018	3064	MAG: Riboviria sp. isolate Red-flankedBluetail200con52 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ054261	MZ054261_Redspotted_grouper_nervous_necrosis_virus	MZ054261_Redspotted_grouper_nervous_necrosis_virus	NA	NA	Australia	Australia: Southeast Queensland	2018	3015	Redspotted grouper nervous necrosis virus isolate ElanBrEy(4) segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ375165	MZ375165_Riboviria_sp_	MZ375165_Riboviria_sp.	Phrynocephalus erythrurus	Phrynocephalus	China	China	2020	2539	MAG: Riboviria sp. isolate 1PE-RDRP-16 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT753152	MT753152_Mayapan_virus	MT753152_Mayapan_virus	Coquillettidia richiardii	Coquillettidia	Russia	Russia: Novosibirsk reg.	2019	3024	Mayapan virus isolate Koltsovo/MPV/2019 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826493	MW826493_Nodaviridae_sp_	MW826493_Nodaviridae_sp.	Aves	Aves	China	China	2019	3213	Nodaviridae sp. isolate YSN246 segment RNA1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826495	MW826495_Nodaviridae_sp_	MW826495_Nodaviridae_sp.	Aves	Aves	China	China	2019	2936	Nodaviridae sp. isolate YSN665 segment RNA1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443596	MZ443596_Leuven_Nodavirus-like_1	MZ443596_Leuven_Nodavirus-like_1	Vespula vulgaris	Vespula	Belgium	Belgium	NA	2848	Leuven Nodavirus-like 1 isolate Vvul_virus_28 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443627	MZ443627_Nelson_wasp-associated_virus_3	MZ443627_Nelson_wasp-associated_virus_3	Vespula vulgaris	Vespula	New Zealand	New Zealand	NA	3095	Nelson wasp-associated virus 3 isolate Vvul_virus_59 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN617791	MN617791_Erysiphe_necator_associated_nodavirus_1	MN617791_Erysiphe_necator_associated_nodavirus_1	Erysiphe necator	Erysiphe	Spain	Spain	2018	2830	Erysiphe necator associated nodavirus 1 isolate PMS1_DN35450, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN617794	MN617794_Erysiphe_necator_associated_nodavirus_4	MN617794_Erysiphe_necator_associated_nodavirus_4	Erysiphe necator	Erysiphe	Spain	Spain	2018	2864	Erysiphe necator associated nodavirus 4 isolate PMS7_DN14770, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN097798	MN097798_Betanodavirus_sp_	MN097798_Betanodavirus_sp.	Kuhlia rupestris	Kuhlia	Australia	Australia	2016	2961	Betanodavirus sp. isolate P16-01500 RNA dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN097800	MN097800_Betanodavirus_sp_	MN097800_Betanodavirus_sp.	NA	NA	Australia	Australia	2016	2727	Betanodavirus sp. isolate P16-01588 RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085291	MT085291_Riboviria_sp_	MT085291_Riboviria_sp.	Rattus tanezumi	Rattus	Thailand	Thailand	2018	2083	Riboviria sp. isolate RtRt-NcV/Tb2018D, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT085295	MT085295_Riboviria_sp_	MT085295_Riboviria_sp.	Rattus sp.	Rattus	Thailand	Thailand	2006	2309	Riboviria sp. isolate RtRsp-NcV-1/Tnr2016, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT317176	MT317176_Rice_Noda-like_virus	MT317176_Rice_Noda-like_virus	Oryza sativa	Oryza	China	China: Zhejiang, Hangzhou, Fuyang	2017	3156	Rice Noda-like virus isolate FYBPH-13 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT138113	MT138113_Nodaviridae_sp_	MT138113_Nodaviridae_sp.	Aves	Aves	China	China	2018	3786	MAG: Nodaviridae sp. isolate muf159nod2 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT482496	MT482496_PNG_bee_virus_14	MT482496_PNG_bee_virus_14	Apis mellifera	Apis	Papua New Guinea	Papua New Guinea	2018	3137	PNG bee virus 14 isolate PNGBV/14 non-structural polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN862357	MN862357_Emilia_sonchifolia_noda-like_virus	MN862357_Emilia_sonchifolia_noda-like_virus	Emilia sonchifolia	Emilia	NA	NA	NA	2950	Emilia sonchifolia noda-like virus strain pt179-rha-3-NY, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN918672	MN918672_Picornavirales_sp_	MN918672_Picornavirales_sp.	Phylloscopus proregulus	Phylloscopus	China	China	2018	9416	MAG: Picornavirales sp. isolate plw155shi3 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
