nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
NC_033001	NC_033001_Wenzhou_picorna-like_virus_37	NC_033001_Wenzhou_picorna-like_virus_37	Bivalvia	Bivalvia	China	China	2013	9763	Wenzhou picorna-like virus 37 strain WZSBei69579 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033112	NC_033112_Hubei_picorna-like_virus_14	NC_033112_Hubei_picorna-like_virus_14	Odonata	Odonata	China	China	2013	9435	Hubei picorna-like virus 14 strain QTM26191 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033190	NC_033190_Hubei_picorna-like_virus_25	NC_033190_Hubei_picorna-like_virus_25	Odonata	Odonata	China	China	2013	9235	Hubei picorna-like virus 25 strain QTM27237 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032529	NC_032529_Beihai_picorna-like_virus_75	NC_032529_Beihai_picorna-like_virus_75	Echinodermata	Echinodermata	China	China	2014	10108	Beihai picorna-like virus 75 strain BHJP52955 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032539	NC_032539_Beihai_picorna-like_virus_100	NC_032539_Beihai_picorna-like_virus_100	Sipuncula	Sipuncula	China	China	2014	9895	Beihai picorna-like virus 100 strain BHNXC41148 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032551	NC_032551_Beihai_picorna-like_virus_77	NC_032551_Beihai_picorna-like_virus_77	Bivalvia	Bivalvia	China	China	2014	8729	Beihai picorna-like virus 77 strain BHBei75652 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032582	NC_032582_Beihai_picorna-like_virus_80	NC_032582_Beihai_picorna-like_virus_80	Ensis minor	Ensis	China	China	2014	7927	Beihai picorna-like virus 80 strain BHZC36213 hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032589	NC_032589_Beihai_picorna-like_virus_101	NC_032589_Beihai_picorna-like_virus_101	Penaeidae	Penaeidae	China	China	2014	7349	Beihai picorna-like virus 101 strain BHBJDX18559 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032628	NC_032628_Beihai_picorna-like_virus_99	NC_032628_Beihai_picorna-like_virus_99	Paguroidea	Paguroidea	China	China	2014	6503	Beihai picorna-like virus 99 strain BHJJX22326 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032644	NC_032644_Beihai_picorna-like_virus_87	NC_032644_Beihai_picorna-like_virus_87	Paguroidea	Paguroidea	China	China	2014	11435	Beihai picorna-like virus 87 strain BHJJX25970 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032407	NC_032407_Beihai_echinoderm_virus_1	NC_032407_Beihai_echinoderm_virus_1	Echinodermata	Echinodermata	China	China	2014	8175	Beihai echinoderm virus 1 strain BHJP42036 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032441	NC_032441_Beihai_mantis_shrimp_virus_3	NC_032441_Beihai_mantis_shrimp_virus_3	Stomatopoda	Stomatopoda	China	China	2014	9599	Beihai mantis shrimp virus 3 strain BHXG26678 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032446	NC_032446_Beihai_barnacle_virus_4	NC_032446_Beihai_barnacle_virus_4	Thoracica	Thoracica	China	China	2014	7612	Beihai barnacle virus 4 strain BHTH16136 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032186	NC_032186_Hubei_picorna-like_virus_24	NC_032186_Hubei_picorna-like_virus_24	Myriapoda	Myriapoda	China	China	2013	8358	Hubei picorna-like virus 24 strain WGML142000 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_030232	NC_030232_Antarctic_picorna-like_virus_1	NC_030232_Antarctic_picorna-like_virus_1	unidentified	unidentified	Antarctica	Antarctica: Livingston Island, South Shetland Islands	2006	8531	Antarctic picorna-like virus 1 nonstructural protein and structural protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_008029	NC_008029_Homalodisca_coagulata_virus_1	NC_008029_Homalodisca_coagulata_virus_1	Homalodisca vitripennis	Homalodisca	NA	NA	NA	9345	Homalodisca coagulata virus-1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_004365	NC_004365_Aphid_lethal_paralysis_virus	NC_004365_Aphid_lethal_paralysis_virus	NA	NA	NA	NA	NA	9812	Aphid lethal paralysis virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_003005	NC_003005_Taura_syndrome_virus	NC_003005_Taura_syndrome_virus	Penaeus vannamei	Penaeus	NA	NA	NA	10205	Taura syndrome virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_003783	NC_003783_Triatoma_virus	NC_003783_Triatoma_virus	Triatoma infestans	Triatoma	NA	NA	NA	9010	Triatoma virus nonstructural protein precursor and capsid protein precursor, genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_003782	NC_003782_Himetobi_P_virus	NC_003782_Himetobi_P_virus	Laodelphax striatellus	Laodelphax	NA	NA	NA	9275	Himetobi P virus genomic RNA, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_001874	NC_001874_Rhopalosiphum_padi_virus	NC_001874_Rhopalosiphum_padi_virus	NA	NA	NA	NA	NA	10011	Rhopalosiphum padi virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP884010	OP884010_Army_ant_associated_dicistrovirus_3	OP884010_Army_ant_associated_dicistrovirus_3	Dorylus sp.	Dorylus	Gabon	Gabon: Ogoou-Ivindo region	2019	2604	MAG: Army ant associated dicistrovirus 3 isolate MGN-3_G06 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP884011	OP884011_Army_ant_associated_dicistrovirus_3	OP884011_Army_ant_associated_dicistrovirus_3	Dorylus sp.	Dorylus	Gabon	Gabon: Ogoou-Ivindo region	2019	8325	MAG: Army ant associated dicistrovirus 3 isolate MGN-3_G04 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP884012	OP884012_Army_ant_associated_dicistrovirus_3	OP884012_Army_ant_associated_dicistrovirus_3	Dorylus sp.	Dorylus	Gabon	Gabon: Ogoou-Ivindo region	2019	4797	MAG: Army ant associated dicistrovirus 3 isolate MGN-3_C01 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP884016	OP884016_Army_ant_associated_dicistrovirus_6	OP884016_Army_ant_associated_dicistrovirus_6	Dorylus sp.	Dorylus	Gabon	Gabon: Ogoou-Ivindo region	2019	5430	MAG: Army ant associated dicistrovirus 6 isolate MGN-2_G09 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON811696	ON811696_Aphid_lethal_paralysis_virus	ON811696_Aphid_lethal_paralysis_virus	Haemaphysalis longicornis	Haemaphysalis	China	China:Peking	2017	9775	MAG: Aphid lethal paralysis virus isolate TIGMIC_1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP349062	OP349062_Anagyrus_vladimiri_dicistrovirus	OP349062_Anagyrus_vladimiri_dicistrovirus	Anagyrus vladimiri	Anagyrus	Israel	Israel	2019	8660	Anagyrus vladimiri dicistrovirus polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP264903	OP264903_Aphis_gossypii_virus	OP264903_Aphis_gossypii_virus	Culex pipiens	Culex	Tunisia	Tunisia	2015	4641	MAG: Aphis gossypii virus isolate Tunisia_2015 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP264913	OP264913_Big_Sioux_River_virus	OP264913_Big_Sioux_River_virus	Culex pipiens	Culex	Tunisia	Tunisia	2015	2809	MAG: Big Sioux River virus isolate Tunisia_2015 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314612	MW314612_Linepithema_humile_picorna-like_virus_2	MW314612_Linepithema_humile_picorna-like_virus_2	Linepithema humile	Linepithema	Spain	Spain	2014	9311	Linepithema humile picorna-like virus 2 from Spain, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314667	MW314667_Linepithema_humile_picorna-like_virus_1	MW314667_Linepithema_humile_picorna-like_virus_1	Linepithema humile	Linepithema	Italy	Italy	2014	9890	Linepithema humile picorna-like virus 1 from Italy, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314668	MW314668_Linepithema_humile_picorna-like_virus_1	MW314668_Linepithema_humile_picorna-like_virus_1	Linepithema humile	Linepithema	Spain	Spain	2014	9293	Linepithema humile picorna-like virus 1 isolate variant LhuSP1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON872534	ON872534_Bat_faecal_associated_dicistrovirus_4	ON872534_Bat_faecal_associated_dicistrovirus_4	NA	NA	Australia	Australia	2019	9845	MAG: Bat faecal associated dicistrovirus 4 isolate CP02/aus/2, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON872536	ON872536_Bat_faecal_associated_dicistrovirus_3	ON872536_Bat_faecal_associated_dicistrovirus_3	NA	NA	Australia	Australia	2019	2667	MAG: Bat faecal associated dicistrovirus 3 isolate G02/aus/1, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT336161	MT336161_Aphid_lethal_paralysis_virus	MT336161_Aphid_lethal_paralysis_virus	NA	NA	NA	NA	NA	9824	Aphid lethal paralysis virus isolate Ir-Wi, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700045	OL700045_Aphid_lethal_paralysis_virus	OL700045_Aphid_lethal_paralysis_virus	Culex tritaeniorhynchus	Culex	China	China: Yunnan	2018	9658	MAG: Aphid lethal paralysis virus isolate XY41547 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700175	OL700175_XiangYun_picorna-like_virus_3	OL700175_XiangYun_picorna-like_virus_3	NA	NA	China	China: Yunnan	2018	5324	MAG: XiangYun picorna-like virus 3 isolate XY119211 hypothetical protein 1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700203	OL700203_Aphis_gossypii_virus	OL700203_Aphis_gossypii_virus	Culex pipiens	Culex	China	China: Yunnan	2018	8381	MAG: Aphis gossypii virus isolate 26350 ORF1 and ORF2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON162151	ON162151_Picornaviridae_sp_	ON162151_Picornaviridae_sp.	NA	NA	China	China: Henan	2017	1837	MAG: Picornaviridae sp. isolate 258b-k141_163996 RNA dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM953859	OM953859_Flumine_dicistrovirus_1	OM953859_Flumine_dicistrovirus_1	NA	NA	New Zealand	New Zealand: Manawatu River	2019	9793	Flumine dicistrovirus 1 non-structural polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM954101	OM954101_Flumine_dicistrovirus_16	OM954101_Flumine_dicistrovirus_16	NA	NA	New Zealand	New Zealand: Manawatu River	2019	2311	Flumine dicistrovirus 16 non-structural polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803815	OL803815_Aphid_lethal_paralysis_virus	OL803815_Aphid_lethal_paralysis_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	8619	Aphid lethal paralysis virus strain ALPV3A nonstructural polyprotein gene, complete cds; and coat protein precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803816	OL803816_Aphid_lethal_paralysis_virus	OL803816_Aphid_lethal_paralysis_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	8617	Aphid lethal paralysis virus strain ALPV3C nonstructural polyprotein gene, complete cds; and coat protein precursor, gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL803817	OL803817_Aphid_lethal_paralysis_virus	OL803817_Aphid_lethal_paralysis_virus	Apis mellifera	Apis	Czech Republic	Czech Republic	2018	6895	Aphid lethal paralysis virus strain ALPV5C nonstructural polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679055	MZ679055_Cripavirus_sp_	MZ679055_Cripavirus_sp.	NA	NA	China	China: Henan	2017	10003	MAG: Cripavirus sp. isolate 270-k141_108031 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679057	MZ679057_Cripavirus_sp_	MZ679057_Cripavirus_sp.	NA	NA	China	China: Sichuan	2018	9623	MAG: Cripavirus sp. isolate s80-k141_1110753 nonstructural polyprotein and structural polyprotein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679061	MZ679061_Triatovirus_sp_	MZ679061_Triatovirus_sp.	NA	NA	China	China: Hubei	2017	9355	MAG: Triatovirus sp. isolate 103-k141_125676 nonstructural protein precursor and capsid protein precursor, genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679063	MZ679063_Cripavirus_sp_	MZ679063_Cripavirus_sp.	NA	NA	China	China: Xinjiang	2017	8824	MAG: Cripavirus sp. isolate 201-k141_128585 nonstructural protein gene, partial cds; and putative capsid protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679067	MZ679067_Cripavirus_sp_	MZ679067_Cripavirus_sp.	NA	NA	China	China: Henan	2017	9700	MAG: Cripavirus sp. isolate 269-k141_151123 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679080	MZ679080_Triatovirus_sp_	MZ679080_Triatovirus_sp.	NA	NA	China	China: Sichuan	2018	6642	MAG: Triatovirus sp. isolate s81-k141_262366 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679085	MZ679085_Triatovirus_sp_	MZ679085_Triatovirus_sp.	NA	NA	China	China: Henan	2017	10262	MAG: Triatovirus sp. isolate 250-k141_33027 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679088	MZ679088_Cripavirus_sp_	MZ679088_Cripavirus_sp.	NA	NA	China	China: Jiangsu	2017	9364	MAG: Cripavirus sp. isolate 42-k141_39894 nonstructural protein and capsid protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679090	MZ679090_Triatovirus_sp_	MZ679090_Triatovirus_sp.	NA	NA	China	China: Hubei	2017	9461	MAG: Triatovirus sp. isolate 77-k141_427369 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679098	MZ679098_Triatovirus_sp_	MZ679098_Triatovirus_sp.	NA	NA	China	China: Hainan	2018	10603	MAG: Triatovirus sp. isolate R119-k141_5185 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679102	MZ679102_Cripavirus_sp_	MZ679102_Cripavirus_sp.	NA	NA	China	China: Sichuan	2018	10031	MAG: Cripavirus sp. isolate s48-k141_57260 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679103	MZ679103_Triatovirus_sp_	MZ679103_Triatovirus_sp.	NA	NA	China	China: Beijing	2017	8944	MAG: Triatovirus sp. isolate 154-k141_60325 nonstructural polyprotein and structural polyprotein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679105	MZ679105_Cripavirus_sp_	MZ679105_Cripavirus_sp.	NA	NA	China	China: Yunnan	2018	5563	MAG: Cripavirus sp. isolate R35-k141_63640 non-structural polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ679112	MZ679112_Triatovirus_sp_	MZ679112_Triatovirus_sp.	NA	NA	China	China: Beijing	2017	10999	MAG: Triatovirus sp. isolate 174-k141_87955 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209806	MZ209806_Guiyang_argiope_bruennichi_dicistrovirus_1	MZ209806_Guiyang_argiope_bruennichi_dicistrovirus_1	Argiope bruennichi	Argiope	China	China	2016	9566	MAG: Guiyang argiope bruennichi dicistrovirus 1 isolate ZZGZLJ150573, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209925	MZ209925_Aphid_lethal_paralysis_virus	MZ209925_Aphid_lethal_paralysis_virus	Ischnura senegalensis	Ischnura	China	China	2017	9805	MAG: Aphid lethal paralysis virus isolate QWXCSY79, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210046	MZ210046_Aphid_lethal_paralysis_virus	MZ210046_Aphid_lethal_paralysis_virus	Diaea subdola	Diaea	China	China	2017	9798	MAG: Aphid lethal paralysis virus isolate XSZFS382, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209612	MZ209612_Himetobi_P_virus	MZ209612_Himetobi_P_virus	Dolycoris baccarum	Dolycoris	China	China	2016	9229	MAG: Himetobi P virus isolate BXCFY85357, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209775	MZ209775_Guiyang_dicistrovirus_3	MZ209775_Guiyang_dicistrovirus_3	Argiope bruennichi	Argiope	China	China	2016	7380	MAG: Guiyang dicistrovirus 3 isolate YZZGZ244822 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209781	MZ209781_Wuhan_insect_virus_33	MZ209781_Wuhan_insect_virus_33	Argiope bruennichi	Argiope	China	China	2016	10282	MAG: Wuhan insect virus 33 isolate YZZGZ220875, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636344	MT636344_Black_queen_cell_virus	MT636344_Black_queen_cell_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8432	MAG: Black queen cell virus isolate BQCV-MS-AUG15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636345	MT636345_Black_queen_cell_virus	MT636345_Black_queen_cell_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8432	MAG: Black queen cell virus isolate BQCV-MS-SEP15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT636346	MT636346_Black_queen_cell_virus	MT636346_Black_queen_cell_virus	Apis mellifera	Apis	Sweden	Sweden	2015	8432	MAG: Black queen cell virus isolate BQCV-MS-OCT15, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ956596	MZ956596_Giant_panda_Dicistroviridae	MZ956596_Giant_panda_Dicistroviridae	NA	NA	China	China:Zhenjiang,Jiangsu	2016	8747	MAG: Giant panda Dicistroviridae isolate PPLV4, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK392075	OK392075_Planococcus_ficus-associated_dicistrovirus_1	OK392075_Planococcus_ficus-associated_dicistrovirus_1	Planococcus ficus	Planococcus	Mexico	Mexico: Ensenada, Baja California	2019	9902	MAG: Planococcus ficus-associated dicistrovirus 1 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW834591	MW834591_Aphis_glycines_virus	MW834591_Aphis_glycines_virus	Aphis	Aphis	China	China	NA	7370	Aphis glycines virus isolate 6_caf nonstructural polyprotein gene, partial cds; and structural polyprotein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ394716	MZ394716_Dicistroviridae_sp__1	MZ394716_Dicistroviridae_sp._1	Anoplolepis gracilipes	Anoplolepis	Sri Lanka	Sri Lanka	2018	6015	Dicistroviridae sp. 1 isolate DN3239_c1_g2_i1 putative non-structural protein gene, partial cds; and putative structural protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ556249	MZ556249_Dicistroviridae_sp_	MZ556249_Dicistroviridae_sp.	NA	NA	China	China: Sichuan Province	2020	10383	Dicistroviridae sp. isolate Rpf101dic04-8 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ556258	MZ556258_Dicistroviridae_sp_	MZ556258_Dicistroviridae_sp.	NA	NA	China	China: Sichuan Province	2020	9299	Dicistroviridae sp. isolate mointe135dic01-8 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW826502	MW826502_Dicistroviridae_sp_	MW826502_Dicistroviridae_sp.	NA	NA	China	China	2019	9079	Dicistroviridae sp. isolate YSN714 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443577	MZ443577_Vespula_vulgaris_Picorna-like_virus_2	MZ443577_Vespula_vulgaris_Picorna-like_virus_2	Vespula vulgaris	Vespula	Belgium	Belgium	NA	9145	Vespula vulgaris Picorna-like virus 2 isolate Vvul_virus_09 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443583	MZ443583_Nelson_Picorna-like_virus_6	MZ443583_Nelson_Picorna-like_virus_6	Vespula vulgaris	Vespula	New Zealand	New Zealand	NA	10071	Nelson Picorna-like virus 6 isolate Vvul_virus_15 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443584	MZ443584_Nelson_Picorna-like_virus_7	MZ443584_Nelson_Picorna-like_virus_7	Vespula vulgaris	Vespula	New Zealand	New Zealand	NA	9578	Nelson Picorna-like virus 7 isolate Vvul_virus_16 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443610	MZ443610_Leuven_Picorna-like_virus_7	MZ443610_Leuven_Picorna-like_virus_7	Vespula vulgaris	Vespula	Belgium	Belgium	NA	6198	Leuven Picorna-like virus 7 isolate Vvul_virus_42 hypothetical protein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW447648	MW447648_Aphid_lethal_paralysis_virus	MW447648_Aphid_lethal_paralysis_virus	NA	NA	USA	USA	2000	9698	Aphid lethal paralysis virus isolate MN nonstructural polyprotein and capsid protein precursor, genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW063131	MW063131_Aphid_lethal_paralysis_virus	MW063131_Aphid_lethal_paralysis_virus	NA	NA	South Africa	South Africa	2019	9717	Aphid lethal paralysis virus isolate ALPV.19P-206-210, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ398104	MZ398104_Rhopalosiphum_padi_virus	MZ398104_Rhopalosiphum_padi_virus	NA	NA	USA	USA	2000	1562	Rhopalosiphum padi virus isolate MN nonstructural polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
