nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
NC_032937	NC_032937_Sanxia_sobemo-like_virus_3	NC_032937_Sanxia_sobemo-like_virus_3	Gerridae	Gerridae	China	China	2013	3216	Sanxia sobemo-like virus 3 strain SXSSP2531 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032941	NC_032941_Sanxia_sobemo-like_virus_5	NC_032941_Sanxia_sobemo-like_virus_5	Gerridae	Gerridae	China	China	2013	3181	Sanxia sobemo-like virus 5 strain SXSSP2561 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033072	NC_033072_Shuangao_sobemo-like_virus_3	NC_033072_Shuangao_sobemo-like_virus_3	Hexapoda	Hexapoda	China	China	2013	2781	Shuangao sobemo-like virus 3 strain insectZJ66198 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033089	NC_033089_Shuangao_sobemo-like_virus_2	NC_033089_Shuangao_sobemo-like_virus_2	Hexapoda	Hexapoda	China	China	2013	2791	Shuangao sobemo-like virus 2 strain insectZJ89114 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033095	NC_033095_Shuangao_insect_virus_9	NC_033095_Shuangao_insect_virus_9	Hexapoda	Hexapoda	China	China	2013	2799	Shuangao insect virus 9 strain insectZJ96499 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033128	NC_033128_Wenzhou_sobemo-like_virus_3	NC_033128_Wenzhou_sobemo-like_virus_3	Culicidae	Culicidae	China	China	2013	2841	Wenzhou sobemo-like virus 3 strain mosZJ35256 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033138	NC_033138_Wenzhou_sobemo-like_virus_4	NC_033138_Wenzhou_sobemo-like_virus_4	Culicidae	Culicidae	China	China	2013	2961	Wenzhou sobemo-like virus 4 strain mosZJ35391 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033230	NC_033230_Wenling_sobemo-like_virus_2	NC_033230_Wenling_sobemo-like_virus_2	Crustacea	Crustacea	China	China	2014	2571	Wenling sobemo-like virus 2 strain WLJQ95081 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033279	NC_033279_Sanxia_water_strider_virus_10	NC_033279_Sanxia_water_strider_virus_10	Gerridae	Gerridae	China	China	2013	2989	Sanxia water strider virus 10 strain SXSSP2571 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033300	NC_033300_Wenzhou_shrimp_virus_9	NC_033300_Wenzhou_shrimp_virus_9	Caridea	Caridea	China	China	2013	2685	Wenzhou shrimp virus 9 strain shrimp6189 segment 1 hypothetical protein 1 and RdRp genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033303	NC_033303_Hubei_diptera_virus_12	NC_033303_Hubei_diptera_virus_12	Diptera	Diptera	China	China	2013	3256	Hubei diptera virus 12 strain SCM43654 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033304	NC_033304_Hubei_diptera_virus_14	NC_033304_Hubei_diptera_virus_14	Odonata	Odonata	China	China	2013	2708	Hubei diptera virus 14 strain QTM46268 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033305	NC_033305_Hubei_mosquito_virus_2	NC_033305_Hubei_mosquito_virus_2	Culicidae	Culicidae	China	China	2013	3159	Hubei mosquito virus 2 strain mosZJ35453 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_033331	NC_033331_Hubei_diptera_virus_13	NC_033331_Hubei_diptera_virus_13	Diptera	Diptera	China	China	2013	3171	Hubei diptera virus 13 strain SCM94998 segment 1 hypothetical protein 1 and RdRp genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032645	NC_032645_Beihai_shrimp_virus_5	NC_032645_Beihai_shrimp_virus_5	Penaeidae	Penaeidae	China	China	2014	3886	Beihai shrimp virus 5 strain BHWZXX15615 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032173	NC_032173_Hubei_sobemo-like_virus_43	NC_032173_Hubei_sobemo-like_virus_43	Arthropoda	Arthropoda	China	China	2013	2645	Hubei sobemo-like virus 43 strain arthropodmix11560 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032176	NC_032176_Hubei_sobemo-like_virus_19	NC_032176_Hubei_sobemo-like_virus_19	Diptera	Diptera	China	China	2013	3252	Hubei sobemo-like virus 19 strain SCM51527 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032177	NC_032177_Hubei_sobemo-like_virus_18	NC_032177_Hubei_sobemo-like_virus_18	Arthropoda	Arthropoda	China	China	2013	3226	Hubei sobemo-like virus 18 strain arthropodmix13949 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032178	NC_032178_Hubei_sobemo-like_virus_26	NC_032178_Hubei_sobemo-like_virus_26	Arthropoda	Arthropoda	China	China	2013	3211	Hubei sobemo-like virus 26 strain arthropodmix14077 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032184	NC_032184_Hubei_sobemo-like_virus_9	NC_032184_Hubei_sobemo-like_virus_9	Araneae	Araneae	China	China	2013	2782	Hubei sobemo-like virus 9 strain spider112041 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032187	NC_032187_Hubei_sobemo-like_virus_32	NC_032187_Hubei_sobemo-like_virus_32	Araneae	Araneae	China	China	2013	3325	Hubei sobemo-like virus 32 strain spider112797 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032188	NC_032188_Hubei_sobemo-like_virus_36	NC_032188_Hubei_sobemo-like_virus_36	Araneae	Araneae	China	China	2013	2841	Hubei sobemo-like virus 36 strain spider124913 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032191	NC_032191_Hubei_sobemo-like_virus_47	NC_032191_Hubei_sobemo-like_virus_47	Araneae	Araneae	China	China	2013	2721	Hubei sobemo-like virus 47 strain spider133229 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032193	NC_032193_Beihai_sobemo-like_virus_26	NC_032193_Beihai_sobemo-like_virus_26	Thoracica	Thoracica	China	China	2014	2729	Beihai sobemo-like virus 26 strain BHTH8711 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032195	NC_032195_Hubei_sobemo-like_virus_46	NC_032195_Hubei_sobemo-like_virus_46	Araneae	Araneae	China	China	2013	2642	Hubei sobemo-like virus 46 strain spider133700 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032196	NC_032196_Hubei_sobemo-like_virus_7	NC_032196_Hubei_sobemo-like_virus_7	Araneae	Araneae	China	China	2013	2662	Hubei sobemo-like virus 7 strain spider134446 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032197	NC_032197_Hubei_sobemo-like_virus_5	NC_032197_Hubei_sobemo-like_virus_5	Araneae	Araneae	China	China	2013	3250	Hubei sobemo-like virus 5 strain spider59976 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032199	NC_032199_Hubei_sobemo-like_virus_10	NC_032199_Hubei_sobemo-like_virus_10	Araneae	Araneae	China	China	2013	2850	Hubei sobemo-like virus 10 strain spider133871 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032200	NC_032200_Hubei_sobemo-like_virus_34	NC_032200_Hubei_sobemo-like_virus_34	Tetragnatha maxillosa	Tetragnatha	China	China	2013	3342	Hubei sobemo-like virus 34 strain SSZZ41 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032210	NC_032210_Hubei_sobemo-like_virus_20	NC_032210_Hubei_sobemo-like_virus_20	Hexapoda	Hexapoda	China	China	2013	3152	Hubei sobemo-like virus 20 strain CC64562 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032213	NC_032213_Hubei_sobemo-like_virus_44	NC_032213_Hubei_sobemo-like_virus_44	Myriapoda	Myriapoda	China	China	2013	2718	Hubei sobemo-like virus 44 strain WGML133391 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032223	NC_032223_Hubei_sobemo-like_virus_31	NC_032223_Hubei_sobemo-like_virus_31	Hexapoda	Hexapoda	China	China	2013	3179	Hubei sobemo-like virus 31 strain WHCC117732 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032227	NC_032227_Hubei_sobemo-like_virus_33	NC_032227_Hubei_sobemo-like_virus_33	Lepidoptera	Lepidoptera	China	China	2013	3057	Hubei sobemo-like virus 33 strain LCM101922 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032228	NC_032228_Hubei_sobemo-like_virus_27	NC_032228_Hubei_sobemo-like_virus_27	Insecta	Insecta	China	China	2013	3344	Hubei sobemo-like virus 27 strain WHCCII13324 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032229	NC_032229_Hubei_sobemo-like_virus_24	NC_032229_Hubei_sobemo-like_virus_24	Neoconocephalus	Neoconocephalus	China	China	2013	2223	Hubei sobemo-like virus 24 strain WHLC5390 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032232	NC_032232_Hubei_sobemo-like_virus_48	NC_032232_Hubei_sobemo-like_virus_48	Coleoptera	Coleoptera	China	China	2013	2654	Hubei sobemo-like virus 48 strain QCM18154 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032233	NC_032233_Hubei_sobemo-like_virus_49	NC_032233_Hubei_sobemo-like_virus_49	Odonata	Odonata	China	China	2013	2767	Hubei sobemo-like virus 49 strain QTM12655 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032234	NC_032234_Hubei_sobemo-like_virus_29	NC_032234_Hubei_sobemo-like_virus_29	Odonata	Odonata	China	China	2013	3237	Hubei sobemo-like virus 29 strain QTM12808 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032235	NC_032235_Hubei_sobemo-like_virus_30	NC_032235_Hubei_sobemo-like_virus_30	Odonata	Odonata	China	China	2013	3215	Hubei sobemo-like virus 30 strain QTM19610 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032236	NC_032236_Hubei_sobemo-like_virus_8	NC_032236_Hubei_sobemo-like_virus_8	Odonata	Odonata	China	China	2013	2721	Hubei sobemo-like virus 8 strain QTM19779 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032237	NC_032237_Hubei_sobemo-like_virus_35	NC_032237_Hubei_sobemo-like_virus_35	Odonata	Odonata	China	China	2013	3447	Hubei sobemo-like virus 35 strain QTM24286 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032238	NC_032238_Hubei_sobemo-like_virus_45	NC_032238_Hubei_sobemo-like_virus_45	Odonata	Odonata	China	China	2013	2748	Hubei sobemo-like virus 45 strain QTM25680 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032240	NC_032240_Hubei_sobemo-like_virus_13	NC_032240_Hubei_sobemo-like_virus_13	Scutigera coleoptrata	Scutigera	China	China	2013	2750	Hubei sobemo-like virus 13 strain WHYY18840 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032243	NC_032243_Hubei_sobemo-like_virus_42	NC_032243_Hubei_sobemo-like_virus_42	Odonata	Odonata	China	China	2013	2791	Hubei sobemo-like virus 42 strain QTM26192 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032246	NC_032246_Hubei_sobemo-like_virus_28	NC_032246_Hubei_sobemo-like_virus_28	Odonata	Odonata	China	China	2013	3164	Hubei sobemo-like virus 28 strain QTM26976 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032247	NC_032247_Hubei_sobemo-like_virus_38	NC_032247_Hubei_sobemo-like_virus_38	Odonata	Odonata	China	China	2013	2768	Hubei sobemo-like virus 38 strain QTM27202 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032248	NC_032248_Hubei_sobemo-like_virus_25	NC_032248_Hubei_sobemo-like_virus_25	Odonata	Odonata	China	China	2013	3284	Hubei sobemo-like virus 25 strain QTM27214 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032250	NC_032250_Hubei_sobemo-like_virus_23	NC_032250_Hubei_sobemo-like_virus_23	Odonata	Odonata	China	China	2013	3119	Hubei sobemo-like virus 23 strain QTM27250 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032251	NC_032251_Hubei_sobemo-like_virus_40	NC_032251_Hubei_sobemo-like_virus_40	Odonata	Odonata	China	China	2013	2802	Hubei sobemo-like virus 40 strain QTM104806 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032253	NC_032253_Hubei_sobemo-like_virus_41	NC_032253_Hubei_sobemo-like_virus_41	Culicidae	Culicidae	China	China	2013	2787	Hubei sobemo-like virus 41 strain 3mos6151 hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032254	NC_032254_Hubei_sobemo-like_virus_22	NC_032254_Hubei_sobemo-like_virus_22	Orthoptera	Orthoptera	China	China	2013	3076	Hubei sobemo-like virus 22 strain ZCM21279 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_032268	NC_032268_Hubei_tetragnatha_maxillosa_virus_6	NC_032268_Hubei_tetragnatha_maxillosa_virus_6	Tetragnatha maxillosa	Tetragnatha	China	China	2013	3176	Hubei tetragnatha maxillosa virus 6 strain SSZZ3520 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314622	MW314622_Lasius_neglectus_virus_5	MW314622_Lasius_neglectus_virus_5	Lasius neglectus	Lasius	Italy	Italy	2014	2811	Lasius neglectus virus 5 from Italy, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW314643	MW314643_Myrmica_rubra_virus_7	MW314643_Myrmica_rubra_virus_7	Myrmica rubra	Myrmica	Spain	Spain	2014	3019	Myrmica rubra virus 7 from Spain, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408196	ON408196_Ixodes_scapularis_associated_virus_1	ON408196_Ixodes_scapularis_associated_virus_1	Ixodes persulcatus	Ixodes	China	China: Yichun, Heilongjiang	2021	2658	Ixodes scapularis associated virus 1 strain TH4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408200	ON408200_Ixodes_scapularis_associated_virus_1	ON408200_Ixodes_scapularis_associated_virus_1	Ixodes persulcatus	Ixodes	China	China: Yichun, Heilongjiang	2021	2658	Ixodes scapularis associated virus 1 strain YC4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408201	ON408201_Ixodes_scapularis_associated_virus_1	ON408201_Ixodes_scapularis_associated_virus_1	Ixodes persulcatus	Ixodes	China	China: Dunhua, Jilin	2020	2658	Ixodes scapularis associated virus 1 strain DH3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408202	ON408202_Xinjiang_tick_associated_virus_1	ON408202_Xinjiang_tick_associated_virus_1	Dermacentor silvarum	Dermacentor	China	China: Dunhua, Jilin	2020	2618	Xinjiang tick associated virus 1 strain DH2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408203	ON408203_Xinjiang_tick_associated_virus_1	ON408203_Xinjiang_tick_associated_virus_1	Dermacentor silvarum	Dermacentor	China	China: Shulan, Jilin	2021	2618	Xinjiang tick associated virus 1 strain ShL1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408204	ON408204_Xinjiang_tick_associated_virus_1	ON408204_Xinjiang_tick_associated_virus_1	Dermacentor silvarum	Dermacentor	China	China: Shulan, Jilin	2021	2618	Xinjiang tick associated virus 1 strain ShL2, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408205	ON408205_Xinjiang_tick_associated_virus_1	ON408205_Xinjiang_tick_associated_virus_1	Dermacentor silvarum	Dermacentor	China	China: Shulan, Jilin	2021	2618	Xinjiang tick associated virus 1 strain ShL3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408206	ON408206_Jilin_luteo-like_virus_2	ON408206_Jilin_luteo-like_virus_2	NA	NA	China	China: Tahe, Heilongjiang	2021	2667	Jilin luteo-like virus 2 strain TH3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408207	ON408207_Jilin_luteo-like_virus_2	ON408207_Jilin_luteo-like_virus_2	NA	NA	China	China: Songling, Heilongjiang	2021	2667	Jilin luteo-like virus 2 strain SL4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408208	ON408208_Jilin_luteo-like_virus_2	ON408208_Jilin_luteo-like_virus_2	NA	NA	China	China: Yichun, Heilongjiang	2021	2667	Jilin luteo-like virus 2 strain YC3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408210	ON408210_Jilin_luteo-like_virus_2	ON408210_Jilin_luteo-like_virus_2	NA	NA	China	China: Fangzheng, Heilongjiang	2021	2667	Jilin luteo-like virus 2 strain FZ3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON408211	ON408211_Jilin_luteo-like_virus_2	ON408211_Jilin_luteo-like_virus_2	NA	NA	China	China: Dunhua, Jilin	2020	2667	Jilin luteo-like virus 2 strain DH3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700081	OL700081_Wenzhou_sobemo-like_virus_3	OL700081_Wenzhou_sobemo-like_virus_3	Culex tritaeniorhynchus	Culex	China	China: Yunnan	2018	2823	MAG: Wenzhou sobemo-like virus 3 isolate XY42150 hypothetical protein 1 and hypothetical protein 3 mRNAs, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700082	OL700082_Wenzhou_sobemo-like_virus_3	OL700082_Wenzhou_sobemo-like_virus_3	Culex tritaeniorhynchus	Culex	China	China: Yunnan	2018	2832	MAG: Wenzhou sobemo-like virus 3 isolate XY33780 hypothetical protein 1 and hypothetical protein 3 mRNAs, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700122	OL700122_XiangYun_luteo-sobemo-like_virus_1	OL700122_XiangYun_luteo-sobemo-like_virus_1	Culex pipiens	Culex	China	China: Yunnan	2018	2782	MAG: XiangYun luteo-sobemo-like virus 1 isolate XY70450 hypothetical protein 1 and RNA-dependent RNA polymerase mRNAs, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700123	OL700123_XiangYun_luteo-sobemo-like_virus_1	OL700123_XiangYun_luteo-sobemo-like_virus_1	Culex pipiens	Culex	China	China: Yunnan	2018	2689	MAG: XiangYun luteo-sobemo-like virus 1 isolate XY79818 hypothetical protein 1 mRNA, partial cds; and RNA-dependent RNA polymerase mRNA, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700124	OL700124_XiangYun_luteo-sobemo-like_virus_1	OL700124_XiangYun_luteo-sobemo-like_virus_1	Culex pipiens	Culex	China	China: Yunnan	2018	2780	MAG: XiangYun luteo-sobemo-like virus 1 isolate XY113536 hypothetical protein 1 and RNA-dependent RNA polymerase mRNAs, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700125	OL700125_XiangYun_luteo-sobemo-like_virus_2	OL700125_XiangYun_luteo-sobemo-like_virus_2	Culex pipiens	Culex	China	China: Yunnan	2018	2764	MAG: XiangYun luteo-sobemo-like virus 2 isolate XY52544 hypothetical protein 1 and RNA-dependent RNA polymerase mRNAs, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON125137	ON125137_Freshwater_macrophyte_associated_sobeli-like_virus_2	ON125137_Freshwater_macrophyte_associated_sobeli-like_virus_2	NA	NA	USA	USA: Florida	2017	3237	Freshwater macrophyte associated sobeli-like virus 2 isolate PS2_597, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON684366	ON684366_Ixodes_ricinus_sobemo-like_virus_1	ON684366_Ixodes_ricinus_sobemo-like_virus_1	NA	NA	Croatia	Croatia	2012	2669	Ixodes ricinus sobemo-like virus 1 isolate CT6 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ484471	MZ484471_Solemoviridae_sp.	MZ484471_Solemoviridae_sp.	NA	NA	Canada	Canada: Salish Sea	2017	3164	Solemoviridae sp. isolate CCSV01 hypothetical protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW310331	MW310331_Zeugodacus_cucurbitae_sobemovirus_isolate_Bc	MW310331_Zeugodacus_cucurbitae_sobemovirus_isolate_Bc	NA	NA	China	China	2019	3024	Zeugodacus cucurbitae sobemovirus isolate Bc isolate YN-Bc-V1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW310351	MW310351_Zeugodacus_cucurbitae_sobemovirus	MW310351_Zeugodacus_cucurbitae_sobemovirus	NA	NA	China	China	2019	3045	Zeugodacus cucurbitae sobemovirus isolate CQ-Zc-V3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OM743945	OM743945_Pine_Lake_virus	OM743945_Pine_Lake_virus	Culex erraticus	Culex	USA	USA	2020	3167	Pine Lake virus isolate PiLaV-2020 putative serine protease and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
