qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	slen	evalue	bitscore	stitle	tax_id	superkingdom	phylum	class	order	family	genus	species	biotype	clade	clade1	clade10	clade11	clade12	clade13	clade14	clade15	clade16	clade17	clade18	clade19	clade2	clade3	clade4	clade5	clade6	clade7	clade8	clade9	cohort	forma	forma.specialis	forma.specialis1	genotype	infraclass	infraorder	isolate	kingdom	morph	no.rank	no.rank1	no.rank2	no.rank3	no.rank4	parvorder	pathogroup	section	series	serogroup	serotype	species.group	species.subgroup	strain	subclass	subcohort	subfamily	subgenus	subkingdom	suborder	subphylum	subsection	subspecies	subtribe	subvariety	superclass	superfamily	superorder	superphylum	tribe	varietas
PBS1b_NODE_127_length_263_cov_24.764423	BBB18807.1	100	73	0	0	263	45	520	592	592	6.9e-44	159.8	BBB18807.1 calcium indicator protein GeNL(Ca2+)-440 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	5IBO_A	100	73	0	0	263	45	102	174	174	8.5e-48	159.8	5IBO_A 1.95A resolution structure of NanoLuc luciferase [Oplophorus gracilirostris]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ARI71051.1	100	73	0	0	263	45	343	415	415	4.3e-45	159.8	ARI71051.1 fluorophore-NanoLuc green BRET probe [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	5B0U_A	100	73	0	0	263	45	119	191	191	1.4e-47	159.8	5B0U_A Crystal structure of the mutated 19 kDa protein of Oplophorus luciferase (nanoKAZ) [Oplophorus gracilirostris]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98419.1	100	73	0	0	263	45	204	276	668	1.5e-43	159.8	BAW98419.1 LOTUS-V [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QEG14162.1	100	73	0	0	263	45	99	171	180	1e-47	159.8	QEG14162.1 nano luciferase [Cloning vector UBQpNF]	2604605	NA	NA	NA	NA	NA	NA	Cloning vector GWpNF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98166.1	100	73	0	0	263	45	506	578	578	5.9e-44	159.8	BAW98166.1 luminescent protein GeNL(Ca2+)-60 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AHH41352.1	100	73	0	0	263	45	98	170	170	7.5e-48	159.8	AHH41352.1 NanoLuc luciferase, partial [NLuc CMV-Hygro Flexi Vector pFC32A]	1454393	NA	NA	NA	NA	NA	NA	C CMV-Hygro Vector pNLF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AFI79293.1	100	73	0	0	263	45	127	199	199	1.8e-47	159.8	AFI79293.1 Nanoluc IL6 (secNluc) reporter [Nanoluc luciferase reporter vector pNL1.3[secNluc]]	1141523	NA	NA	NA	NA	NA	NA	Nanoluc luciferase reporter vector pNL1.3[secNluc]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98169.1	100	73	0	0	263	45	503	575	575	5.7e-44	159.8	BAW98169.1 luminescent protein GeNL(Ca2+)-520 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ALB07220.1	100	73	0	0	263	45	818	890	890	3.8e-43	159.8	ALB07220.1 PA-Nluc [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QNT54874.1	100	73	0	0	263	45	238	310	311	4e-46	159.8	QNT54874.1 ORF7a-F2A linker-NanoLuc [Reverse genetics vector pCCI-4K-SARS-CoV-2-NanoLuc]	2767257	NA	NA	NA	NA	NA	NA	Reverse genetics vector pCCI-4K-SARS-CoV-2-NanoLuc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98164.1	100	73	0	0	263	45	348	420	420	4.7e-45	159.8	BAW98164.1 luminescent protein OeNL [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QLC45897.1	100	73	0	0	263	45	124	196	3630	4.2e-43	159.8	QLC45897.1 polyprotein/NanoLuc [Yellow fever virus 17D]	11090	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Yellow fever virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	Yellow fever virus 17D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AHH41346.1	100	73	0	0	263	45	99	171	180	1e-47	159.8	AHH41346.1 NanoLuc luciferase [NanoLuc CMV-Hygro luciferase vector pFN31A]	1454401	NA	NA	NA	NA	NA	NA	NanoLuc CMV-Hygro luciferase vector pFN31A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QKR72419.1	100	73	0	0	263	45	473	545	554	4.3e-44	159.8	QKR72419.1 PHO1spx/nLuc/HA fusion protein [Cloning vector OsPHO1pNFG]	2744019	NA	NA	NA	NA	NA	NA	Cloning vector OsPHO1pNFG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AXY87149.1	100	73	0	0	263	45	99	171	285	2.1e-46	159.8	AXY87149.1 NanoLuc luciferase CBM [Synthetic phage]	2302378	NA	NA	NA	NA	NA	NA	Synthetic phage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AHH41369.1	100	73	0	0	263	45	710	782	782	2.9e-43	159.8	AHH41369.1 NRF2-linker-NanoLuc luciferase [NRF2 CMV-Neo Vector pNLF1]	1454400	NA	NA	NA	NA	NA	NA	NRF2 CMV-Neo Vector pNLF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QBQ57800.1	100	73	0	0	263	45	1973	2045	2666	4.2e-43	159.8	QBQ57800.1 non structural polyprotein [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98163.1	100	73	0	0	263	45	324	396	396	2.9e-45	159.8	BAW98163.1 luminescent protein YeNL [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BBB18811.1	100	73	0	0	263	45	499	571	571	5.4e-44	159.8	BBB18811.1 calcium indicator protein OeNL(Ca2+)-230 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	ARI71052.1	100	73	0	0	263	45	340	412	412	4e-45	159.8	ARI71052.1 fluorophore-NanoLuc orange/red BRET probe [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AWJ95274.1	100	73	0	0	263	45	127	199	213	2.7e-47	159.8	AWJ95274.1 secNluc-FLAG [Reporter vector pQCXIP-NFkappaB-secNluc-FLAG]	2184431	NA	NA	NA	NA	NA	NA	Reporter vector pQCXIP-NFkappaB-secNluc-FLAG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BAW98167.1	100	73	0	0	263	45	505	577	577	5.8e-44	159.8	BAW98167.1 luminescent protein GeNL(Ca2+)-260 [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AHH41367.1	100	73	0	0	263	45	931	1003	1003	4.1e-43	159.8	AHH41367.1 H1F1A-linker-NanoLuc luciferase [HIF1A CMV-Neo Vector pNLF1]	1454396	NA	NA	NA	NA	NA	NA	HIF1A CMV-Neo Vector pNLF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AXQ60565.1	100	73	0	0	263	45	121	193	307	3.6e-46	159.8	AXQ60565.1 NanoLuc CBM fusion enzyme [Synthetic phage]	2302378	NA	NA	NA	NA	NA	NA	Synthetic phage	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QHX94770.1	100	73	0	0	263	45	115	187	415	4.3e-45	159.8	QHX94770.1 NanoLuc-Fc [Expression vector pKK89]	2707165	NA	NA	NA	NA	NA	NA	Expression vector pKK89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	QNN30809.1	100	73	0	0	263	45	110	182	182	1.1e-47	159.8	QNN30809.1 ORF7a protein-nanoluciferase [Severe acute respiratory syndrome coronavirus 2]	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	Severe acute respiratory syndrome coronavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthocoronavirinae	Sarbecovirus	NA	Cornidovirineae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	AMR08484.1	100	73	0	0	263	45	126	198	198	1.8e-47	159.8	AMR08484.1 luciferase [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PBS1b_NODE_127_length_263_cov_24.764423	BBZ90030.1	100	73	0	0	263	45	403	475	475	1.3e-44	159.8	BBZ90030.1 cpVenus-HsCen3-Nluc fusion protein [synthetic construct]	32630	NA	NA	NA	NA	NA	NA	synthetic construct	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	other entries	other sequences	artificial sequences	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
