qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	slen	evalue	bitscore	stitle	tax_id	superkingdom	phylum	class	order	family	genus	species	biotype	clade	clade1	clade10	clade11	clade12	clade13	clade14	clade15	clade16	clade17	clade18	clade19	clade2	clade3	clade4	clade5	clade6	clade7	clade8	clade9	cohort	forma	forma.specialis	forma.specialis1	genotype	infraclass	infraorder	isolate	kingdom	morph	no.rank	no.rank1	no.rank2	no.rank3	no.rank4	parvorder	pathogroup	section	series	serogroup	serotype	species.group	species.subgroup	strain	subclass	subcohort	subfamily	subgenus	subkingdom	suborder	subphylum	subsection	subspecies	subtribe	subvariety	superclass	superfamily	superorder	superphylum	tribe	varietas
F1183_NODE_1323_length_904_cov_3.010601	QRW42401.1	48.9	262	123	2	131	904	23	277	633	9.9e-67	230.3	QRW42401.1 putative serine protease [Guadeloupe mosquito virus]	2607735	Viruses	NA	NA	NA	NA	NA	Guadeloupe mosquito virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified viruses	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QEM39256.1	48.9	262	123	2	131	904	23	277	633	9.9e-67	230.3	QEM39256.1 hypothetical protein [Guadeloupe mosquito virus]	2607735	Viruses	NA	NA	NA	NA	NA	Guadeloupe mosquito virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified viruses	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QEM39252.1	48.5	262	124	2	131	904	23	277	633	2.7e-66	229.2	QEM39252.1 hypothetical protein [Guadeloupe mosquito virus]	2607735	Viruses	NA	NA	NA	NA	NA	Guadeloupe mosquito virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified viruses	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QRW42393.1	48.5	262	124	2	131	904	23	277	633	3.8e-66	228.8	QRW42393.1 putative serine protease [Guadeloupe mosquito virus]	2607735	Viruses	NA	NA	NA	NA	NA	Guadeloupe mosquito virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified viruses	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QEM39288.1	48.5	262	124	2	131	904	23	277	633	3.8e-66	228.8	QEM39288.1 hypothetical protein [Guadeloupe mosquito virus]	2607735	Viruses	NA	NA	NA	NA	NA	Guadeloupe mosquito virus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified viruses	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QIN93568.1	45.7	267	133	3	119	904	15	274	589	8.6e-66	226.9	QIN93568.1 hypothetical protein 1 [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QNJ99576.1	45.7	267	133	3	119	904	15	274	589	8.6e-66	226.9	QNJ99576.1 hypothetical protein [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QRD99888.1	45.7	267	133	3	119	904	15	274	589	8.6e-66	226.9	QRD99888.1 hypothetical protein [Nea chili luteo-like virus]	2805782	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Luteoviridae	NA	Nea chili luteo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Luteoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QBA55492.1	48.8	254	119	2	155	904	4	250	606	9.2e-65	224.6	QBA55492.1 protease [Renna virus]	2507131	Viruses	NA	NA	NA	NA	NA	Renna virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	YP_009337375.1	45.3	267	134	3	119	904	15	274	589	9.2e-65	224.2	YP_009337375.1 hypothetical protein 1 [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QRW42202.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QRW42202.1 putative serine protease [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QOI91436.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QOI91436.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QOI91440.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QOI91440.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QOI91428.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QOI91428.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QOI91424.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QOI91424.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1183_NODE_1323_length_904_cov_3.010601	QOI91432.1	45.3	267	134	3	119	904	15	274	589	1.3e-64	223.8	QOI91432.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QOI91440.1	99.5	589	3	0	127	1893	1	589	589	0	1155.6	QOI91440.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QOI91432.1	99.3	589	4	0	127	1893	1	589	589	0	1152.1	QOI91432.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QOI91436.1	98.6	589	8	0	127	1893	1	589	589	0	1146.3	QOI91436.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	YP_009337375.1	98.6	589	8	0	127	1893	1	589	589	0	1145.2	YP_009337375.1 hypothetical protein 1 [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QRW42202.1	98.5	589	9	0	127	1893	1	589	589	0	1144.4	QRW42202.1 putative serine protease [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QOI91428.1	98.5	589	9	0	127	1893	1	589	589	0	1141.3	QOI91428.1 hypothetical protein [Guangzhou sobemo-like virus]	2778220	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	NA	Guangzhou sobemo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Solemoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QIN93568.1	98.1	589	11	0	127	1893	1	589	589	0	1139.8	QIN93568.1 hypothetical protein 1 [Wenzhou sobemo-like virus 4]	1923660	Viruses	NA	NA	NA	NA	NA	Wenzhou sobemo-like virus 4	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	unclassified RNA viruses ShiM-2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1517_NODE_31_length_3050_cov_4493.100501	QRD99888.1	97.8	589	13	0	127	1893	1	589	589	0	1135.9	QRD99888.1 hypothetical protein [Nea chili luteo-like virus]	2805782	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Luteoviridae	NA	Nea chili luteo-like virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Orthornavirae	NA	unclassified Luteoviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
