nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
NC_030752	NC_030752_Insect_wuhivirus	NC_030752_Insect_wuhivirus	Hyalopterus pruni	Hyalopterus	China	China	2013	7243	Wuhan Insect virus 2 strain WHDL02 RNA-dependent RNA polymerase (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC_028466	NC_028466_Botrytis_cinerea_negative-stranded_RNA_virus_1	NC_028466_Botrytis_cinerea_negative-stranded_RNA_virus_1	Bos grunniens	Bos	Spain	Spain	NA	8543	Botrytis cinerea negative-stranded RNA virus 1 RdRp gene for RNA dependent RNA polymerase, isolate HAZ3-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL752429	OL752429_Aphid_bunyavirus_1	OL752429_Aphid_bunyavirus_1	Acyrthosiphon pisum	Acyrthosiphon	China	China	2017	7317	Aphid bunyavirus 1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955161	ON955161_Hameenlinna_orthophasmavirus_1	ON955161_Hameenlinna_orthophasmavirus_1	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Kanta-Hame, Hameenlinna	2015	1213	MAG: Hameenlinna orthophasmavirus 1 isolate FIN/KH-2018/48 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955162	ON955162_Hameenlinna_orthophasmavirus_1	ON955162_Hameenlinna_orthophasmavirus_1	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Pirkanmaa, Palkane	2015	1469	MAG: Hameenlinna orthophasmavirus 1 isolate FIN/Pi-2018/51 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955163	ON955163_Hameenlinna_orthophasmavirus_1	ON955163_Hameenlinna_orthophasmavirus_1	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Pirkanmaa, Palkane	2015	1416	MAG: Hameenlinna orthophasmavirus 1 isolate FIN/Pi-2018/52 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955167	ON955167_Kuusamo_orthophasmavirus_2	ON955167_Kuusamo_orthophasmavirus_2	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	1424	MAG: Kuusamo orthophasmavirus 2 isolate FIN/PP-2018/83 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955170	ON955170_Kuusamo_orthophasmavirus_4	ON955170_Kuusamo_orthophasmavirus_4	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	6628	MAG: Kuusamo orthophasmavirus 4 isolate FIN/PP-2018/83 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON955171	ON955171_Lestijarvi_orthophasmavirus_1	ON955171_Lestijarvi_orthophasmavirus_1	Ochlerotatus intrudens	Ochlerotatus	Finland	Finland: Keski-Pohjanmaa, Lestijarvi	2015	1058	MAG: Lestijarvi orthophasmavirus 1 isolate FIN/KP-2018/34 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON872550	ON872550_Bat_faecal_associated_bunyavirus_9	ON872550_Bat_faecal_associated_bunyavirus_9	Pteropus poliocephalus	Pteropus	Australia	Australia	2019	3999	MAG: Bat faecal associated bunyavirus 9 isolate CP02/aus/4, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700053	OL700053_Culex_orthophasmavirus	OL700053_Culex_orthophasmavirus	Culex theileri	Culex	China	China: Yunnan	2018	6284	MAG: Culex phasma-like virus isolate XY100399 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700085	OL700085_Wuhan_mosquito_orthophasmavirus_1	OL700085_Wuhan_mosquito_orthophasmavirus_1	Anopheles sinensis	Anopheles	China	China: Yunnan	2018	6442	MAG: Wuhan mosquito virus 1 isolate XY12921 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OL700113	OL700113_XiangYun_bunya-arena-like_virus_12	OL700113_XiangYun_bunya-arena-like_virus_12	Culex pipiens	Culex	China	China: Yunnan	2018	6463	MAG: XiangYun bunya-arena-like virus 12 isolate XY172751 RNA-dependent RNA polymerase mRNA, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON059782	ON059782_Niukluk_phantom_orthophasmavirus	ON059782_Niukluk_phantom_orthophasmavirus	Chaoborus americanus	Chaoborus	Canada	Canada	2019	6873	Niukluk phantom virus isolate BW5_Niukluk L protein (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON059783	ON059783_Niukluk_phantom_orthophasmavirus	ON059783_Niukluk_phantom_orthophasmavirus	Chaoborus americanus	Chaoborus	USA	USA	2019	6891	Niukluk phantom virus isolate IRN3_Niukluk L protein (L) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON059784	ON059784_Niukluk_phantom_orthophasmavirus	ON059784_Niukluk_phantom_orthophasmavirus	Chaoborus americanus	Chaoborus	USA	USA	2019	6669	Niukluk phantom virus isolate SNO1_Niukluk L protein (L) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ202269	MZ202269_Spilikins_virus	MZ202269_Spilikins_virus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6881	Spilikins virus strain A28-CI-2004 segment large, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ202272	MZ202272_Mikado_virus	MZ202272_Mikado_virus	Culex annulioris	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	6883	Mikado virus strain D35-CI-2004 segment large, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ202275	MZ202275_Mikado_virus	MZ202275_Mikado_virus	Culex annulioris	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	986	Mikado virus strain D38-CI-2004 segment large RNA-dependent RNA polymerase (RdRp) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW310369	MW310369_Bactrocera_latifrons_orthophasmavirus	MW310369_Bactrocera_latifrons_orthophasmavirus	Bactrocera latifrons	Bactrocera	China	China	2019	6482	Bactrocera latifrons orthophasmavirus isolate Bl-V3 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW896843	MW896843_Sichuan_bunya-like_virus_2	MW896843_Sichuan_bunya-like_virus_2	NA	NA	China	China: Sichuan	2018	1853	MAG: Sichuan bunya-like virus 2 isolate s48-779490 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW896844	MW896844_Sichuan_bunya-like_virus_3	MW896844_Sichuan_bunya-like_virus_3	NA	NA	China	China: Sichuan	2018	5661	MAG: Sichuan bunya-like virus 3 isolate s46-938269 putative RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW896857	MW896857_Henan_orthophasma-like_virus_1	MW896857_Henan_orthophasma-like_virus_1	NA	NA	China	China: Henan	2017	3025	MAG: Henan orthophasma-like virus 1 isolate 262-14888 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW896858	MW896858_Henan_sediment_orthophasma-like_virus_2	MW896858_Henan_sediment_orthophasma-like_virus_2	NA	NA	China	China: Henan	2017	3027	MAG: Henan sediment orthophasma-like virus 2 isolate 277-354043 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW896859	MW896859_Xinjiang_sediment_orthophasma-like_virus	MW896859_Xinjiang_sediment_orthophasma-like_virus	NA	NA	China	China: Xinjiang	2017	6561	MAG: Xinjiang sediment orthophasma-like virus isolate 200-49513 segment L RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW784024	MW784024_Henan_sediment_articulavirus	MW784024_Henan_sediment_articulavirus	NA	NA	China	China	2017	2557	MAG: Henan sediment articulavirus isolate 248-69490 polymerase PB1 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209608	MZ209608_Fushun_phasmavirus_1	MZ209608_Fushun_phasmavirus_1	Sogatella furcifera	Sogatella	China	China	2016	6899	MAG: Fushun phasmavirus 1 isolate BBTJFY142345, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209616	MZ209616_Sanya_phasmavirus_2	MZ209616_Sanya_phasmavirus_2	Nilaparvata lugens	Nilaparvata	China	China	2016	6692	MAG: Sanya phasmavirus 2 isolate FSFY143020, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209825	MZ209825_Sanya_phasmavirus_2	MZ209825_Sanya_phasmavirus_2	Nilaparvata lugens	Nilaparvata	China	China	2017	6677	MAG: Sanya phasmavirus 2 isolate DFSLS78761, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209865	MZ209865_Sanya_sesamia_inferens_phasmavirus_1	MZ209865_Sanya_sesamia_inferens_phasmavirus_1	Sesamia inferens	Sesamia	China	China	2017	6919	MAG: Sanya sesamia inferens phasmavirus 1 isolate DMSY154 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209951	MZ209951_Sanya_sesamia_inferens_phasmavirus_1	MZ209951_Sanya_sesamia_inferens_phasmavirus_1	Scirpophaga incertulas	Scirpophaga	China	China	2017	7119	MAG: Sanya sesamia inferens phasmavirus 1 isolate SHMSY124, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210010	MZ210010_Fushun_phasmavirus_2	MZ210010_Fushun_phasmavirus_2	Laodelphax striatellus	Laodelphax	China	China	2017	6773	MAG: Fushun phasmavirus 2 isolate HFSFS190, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ210032	MZ210032_Fushun_Phasmavirus_3	MZ210032_Fushun_Phasmavirus_3	Monolepta lauta	Monolepta	China	China	2017	6579	MAG: Fushun Phasmavirus 3 isolate SBYYJFS121, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209649	MZ209649_Hangzhou_phasmavirus_1	MZ209649_Hangzhou_phasmavirus_1	Cnaphalocrocis medinalis	Cnaphalocrocis	China	China	2016	6826	MAG: Hangzhou phasmavirus 1 isolate DZJYMFY137148, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209660	MZ209660_Hangzhou_frankliniella_intonsa_phasmavirus_1	MZ209660_Hangzhou_frankliniella_intonsa_phasmavirus_1	Frankliniella intonsa	Frankliniella	China	China	2016	7358	MAG: Hangzhou frankliniella intonsa phasmavirus 1 isolate JM1FY93473, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209709	MZ209709_Hangzhou_zicrona_caerulea_phasmavirus_1	MZ209709_Hangzhou_zicrona_caerulea_phasmavirus_1	Zicrona caerulea	Zicrona	China	China	2016	6450	MAG: Hangzhou zicrona caerulea phasmavirus 1 isolate LCFY129, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ209824	MZ209824_Sanya_phasmavirus_1	MZ209824_Sanya_phasmavirus_1	Nilaparvata lugens	Nilaparvata	China	China	2017	6714	MAG: Sanya phasmavirus 1 isolate DFSLS103573, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK491514	OK491514_Hubei_diptera_virus_6	OK491514_Hubei_diptera_virus_6	Insecta	Insecta	China	China: Beijing	2020	6406	MAG: Hubei diptera virus 6 isolate known_5 segment rna1 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW930237	MW930237_Tibet_bird_virus_1	MW930237_Tibet_bird_virus_1	Aves	Aves	China	China	2018	6588	MAG: Tibet bird virus 1 segment L RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MZ443634	MZ443634_Leuven_Bunya-like_virus_2	MZ443634_Leuven_Bunya-like_virus_2	Vespula vulgaris	Vespula	New Zealand	New Zealand	NA	6338	Leuven Bunya-like virus 2 isolate Vvul_virus_66 hypothetical protein gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW199203	MW199203_Bunyavirales_sp_	MW199203_Bunyavirales_sp.	Nycteribiidae	Nycteribiidae	China	China: Yunnan	NA	2430	Bunyavirales sp. isolate L6a RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW452283	MW452283_Wuhan_mosquito_orthophasmavirus_1	MW452283_Wuhan_mosquito_orthophasmavirus_1	Culicidae	Culicidae	China	China	2018	5954	Wuhan mosquito orthophasmavirus 1 strain YC603 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW452284	MW452284_Wuhan_mosquito_orthophasmavirus_2	MW452284_Wuhan_mosquito_orthophasmavirus_2	Culicidae	Culicidae	China	China	2018	6492	Wuhan mosquito orthophasmavirus 2 strain YX337 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434650	MW434650_Orthophasmavirus_bastukasense	MW434650_Orthophasmavirus_bastukasense	Aedes albopictus	Aedes	USA	USA: West Valley, California	2017	6613	MAG: Barstukas virus isolate CMS002_026a_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434651	MW434651_Orthophasmavirus_barstukasense	MW434651_Orthophasmavirus_barstukasense	Aedes albopictus	Aedes	USA	USA: West Valley, California	2017	6620	MAG: Barstukas virus isolate CMS002_026b_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434652	MW434652_Orthophasmavirus_barstukasense	MW434652_Orthophasmavirus_barstukasense	Aedes albopictus	Aedes	USA	USA: West Valley, California	2017	6612	MAG: Barstukas virus isolate CMS002_026c_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434654	MW434654_Orthophasmavirus_barstukasense	MW434654_Orthophasmavirus_barstukasense	Aedes albopictus	Aedes	USA	USA: West Valley, California	2017	6618	MAG: Barstukas virus isolate CMS002_026e_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434660	MW434660_Orthophasmavirus_barstukasense	MW434660_Orthophasmavirus_barstukasense	Aedes albopictus	Aedes	USA	USA: West Valley, California	2017	6614	MAG: Barstukas virus isolate CMS002_045e_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434692	MW434692_Orthophasmavirus_moglotasense	MW434692_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6399	MAG: Miglotas virus isolate CMS001_001_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434693	MW434693_Orthophasmavirus_miglotasense	MW434693_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6397	MAG: Miglotas virus isolate CMS001_011_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434694	MW434694_Orthophasmavirus_moglotasense	MW434694_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6396	MAG: Miglotas virus isolate CMS001_019_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434695	MW434695_Orthophasmavirus_moglotasense	MW434695_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6398	MAG: Miglotas virus isolate CMS001_035_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434696	MW434696_Orthophasmavirus_miglotasense	MW434696_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6396	MAG: Miglotas virus isolate CMS001_037_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434697	MW434697_Orthophasmavirus_miglotasense	MW434697_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6396	MAG: Miglotas virus isolate CMS001_057_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434698	MW434698_Orthophasmavirus_miglotasense	MW434698_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: West Valley, California	2017	6399	MAG: Miglotas virus isolate CMS002_028b_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434699	MW434699_Orthophasmavirus_moglotasense	MW434699_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: West Valley, California	2017	6403	MAG: Miglotas virus isolate CMS002_028d_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434700	MW434700_Orthophasmavirus_miglotasense	MW434700_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: West Valley, California	2017	6398	MAG: Miglotas virus isolate CMS002_028e_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434703	MW434703_Orthophasmavirus_moglotasense	MW434703_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: West Valley, California	2017	6393	MAG: Miglotas virus isolate CMS002_047i_WVAL RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434704	MW434704_Orthophasmavirus_moglotasense	MW434704_Orthophasmavirus_moglotasense	Culex erythrothorax	Culex	USA	USA: Placer Valley, California	2017	6400	MAG: Miglotas virus isolate CMS002_053a_PLCR RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW434705	MW434705_Orthophasmavirus_miglotasense	MW434705_Orthophasmavirus_miglotasense	Culex erythrothorax	Culex	USA	USA: Alameda County, California	2017	6397	MAG: Miglotas virus isolate CMS001_017_ALCO RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT224145	MT224145_Soybean_thrips_bunya-like_virus_3	MT224145_Soybean_thrips_bunya-like_virus_3	Neohydatothrips variabilis	Neohydatothrips	USA	USA	2018	6585	Soybean thrips bunya-like virus 3 strain STN1 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW052139	MW052139_Magsystermes_virus	MW052139_Magsystermes_virus	Labiotermes	Labiotermes	French Guiana	French Guiana	NA	6462	Magsystermes virus isolate FG16_36_1 putative replicase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW033651	MW033651_Soybean_thrips_bunya-like_virus_2	MW033651_Soybean_thrips_bunya-like_virus_2	Neohydatothrips variabilis	Neohydatothrips	USA	USA	2018	2917	Soybean thrips bunya-like virus 2 strain STN1BV2 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW288175	MW288175_Hymenopteran_phasma-related_virus_OKIAV232	MW288175_Hymenopteran_phasma-related_virus_OKIAV232	Osmia cornuta	Osmia	Germany	Germany: Rhineland-Palatinate, Albersweiler	2011	2594	Hymenopteran phasma-related virus OKIAV232 segment L RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW288188	MW288188_Hemipteran_phasma-related_virus_OKIAV245	MW288188_Hemipteran_phasma-related_virus_OKIAV245	Glycaspis brimblecombei	Glycaspis	Australia	Australia: South Australia, Adelaide River Torrens	2012	3474	Hemipteran phasma-related virus OKIAV245 segment L RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW288196	MW288196_Hymenopteran_phasma-related_virus_OKIAV233	MW288196_Hymenopteran_phasma-related_virus_OKIAV233	Bombus rupestris	Bombus	France	France: Alpes-Maritimes Millefonts	2011	4305	Hymenopteran phasma-related virus OKIAV233 segment L RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MW288198	MW288198_Hymenopteran_phasma-related_virus_OKIAV234	MW288198_Hymenopteran_phasma-related_virus_OKIAV234	Coelioxys conoidea	Coelioxys	Germany	Germany: Rhineland-Palatinate, Birkenheide	2011	3196	Hymenopteran phasma-related virus OKIAV234 segment L RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
