nt_seq_ID	tip_labels	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	Location	Country	Year	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot	host_taxon	host_genus
Aedes_aegypti_virga_like_virus_subsp1_F1004C2378F1520	Aedes_aegypti_virga_like_virus_subsp1_F1004C2378F1520	C2378	F1004	F1520	F1004_NODE_2378_length_1152_cov_2.756609_1	F1004_NODE_2378_length_1152_cov_2.756609	Cambodia:Preah Vihear	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_aegypti_virga_like_virus_subsp1_F1004C2378F1521	Aedes_aegypti_virga_like_virus_subsp1_F1004C2378F1521	C2378	F1004	F1521	F1004_NODE_2378_length_1152_cov_2.756609_1	F1004_NODE_2378_length_1152_cov_2.756609	Cambodia:Preah Vihear	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1006	Aedes_binegev_like_virus_2_subsp1_F1015C34F1006	C34	F1015	F1006	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1013	Aedes_binegev_like_virus_2_subsp1_F1015C34F1013	C34	F1015	F1013	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1014	Aedes_binegev_like_virus_2_subsp1_F1015C34F1014	C34	F1015	F1014	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1015	Aedes_binegev_like_virus_2_subsp1_F1015C34F1015	C34	F1015	F1015	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Battambang & Pailin	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1074	Aedes_binegev_like_virus_2_subsp1_F1015C34F1074	C34	F1015	F1074	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Sihanuokville	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1194	Aedes_binegev_like_virus_2_subsp1_F1015C34F1194	C34	F1015	F1194	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Pursat	Cambodia	2019	Aedes gardneri	mixed cluster, internally divergent	Aedes sp albopictus or gardneri	related to F1191; cluster with 2 sequences only and it is indeed related to other Aedes gardneri. It is most likely correct species assignment.	cluster27	Aedes sp albopictus or gardneri	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1343	Aedes_binegev_like_virus_2_subsp1_F1015C34F1343	C34	F1015	F1343	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Kompong Thom	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1508	Aedes_binegev_like_virus_2_subsp1_F1015C34F1508	C34	F1015	F1508	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Preah Vihear	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Aedes_binegev_like_virus_2_subsp1_F1015C34F1516	Aedes_binegev_like_virus_2_subsp1_F1015C34F1516	C34	F1015	F1516	F1015_NODE_34_length_4438_cov_44.128451_2	F1015_NODE_34_length_4438_cov_44.128451	Cambodia:Preah Vihear	Cambodia	2019	Aedes albopictus	correct	Aedes albopictus	_	cluster28	Aedes albopictus	Aedes
Saljeroized_virus_F1018C1F1018	Saljeroized_virus_F1018C1F1018	C1	F1018	F1018	F1018_NODE_1_length_14998_cov_54.605501_1	F1018_NODE_1_length_14998_cov_54.605501	Cambodia:Battambang & Pailin	Cambodia	2019	Anopheles peditaeniatus	correct	Anopheles peditaeniatus	_	cluster1	Anopheles peditaeniatus	Anopheles
Simimissemian_virus_F1038C1F1038	Simimissemian_virus_F1038C1F1038	C1	F1038	F1038	F1038_NODE_1_length_11101_cov_60.073149_1	F1038_NODE_1_length_11101_cov_60.073149	Cambodia:Battambang & Pailin	Cambodia	2019	Culex gelidus	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster13	Culex sp gelidus or sinensis or vishnui.g	Culex
Simimissemian_virus_F1038C1F1271	Simimissemian_virus_F1038C1F1271	C1	F1038	F1271	F1038_NODE_1_length_11101_cov_60.073149_1	F1038_NODE_1_length_11101_cov_60.073149	Cambodia:Pursat	Cambodia	2019	Culex gelidus	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster13	Culex sp gelidus or sinensis or vishnui.g	Culex
Simimissemian_virus_F1038C1F1306	Simimissemian_virus_F1038C1F1306	C1	F1038	F1306	F1038_NODE_1_length_11101_cov_60.073149_1	F1038_NODE_1_length_11101_cov_60.073149	Cambodia:Pursat	Cambodia	2019	Culex sinensis	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster13	Culex sp gelidus or sinensis or vishnui.g	Culex
Culex_pipiens_associated_Tunisia_virus_F1041C1F1041	Culex_pipiens_associated_Tunisia_virus_F1041C1F1041	C1	F1041	F1041	F1041_NODE_1_length_10955_cov_49.590092_1	F1041_NODE_1_length_10955_cov_49.590092	Cambodia:Battambang & Pailin	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Culex_pipiens_associated_Tunisia_virus_F1041C1F1570	Culex_pipiens_associated_Tunisia_virus_F1041C1F1570	C1	F1041	F1570	F1041_NODE_1_length_10955_cov_49.590092_1	F1041_NODE_1_length_10955_cov_49.590092	Cambodia:Preah Vihear	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Gracties_virus_F1049C1F1049	Gracties_virus_F1049C1F1049	C1	F1049	F1049	F1049_NODE_1_length_14446_cov_22.084775_3	F1049_NODE_1_length_14446_cov_22.084775	Cambodia:Battambang & Pailin	Cambodia	2019	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14	Culex sp gelidus or sinensis or vishnui.g	Culex
Gracties_virus_F1049C1F1049	Gracties_virus_F1049C1F1049	C1	F1049	F1049	F1049_NODE_1_length_14446_cov_22.084775_3	F1049_NODE_1_length_14446_cov_22.084775	Cambodia:Battambang & Pailin	Cambodia	2019	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14	Culex sp gelidus or sinensis or vishnui.g	Culex
Gracties_virus_F1049C1F1608	Gracties_virus_F1049C1F1608	C1	F1049	F1608	F1049_NODE_1_length_14446_cov_22.084775_3	F1049_NODE_1_length_14446_cov_22.084775	Cambodia:Preah Vihear	Cambodia	2019	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14	Culex sp gelidus or sinensis or vishnui.g	Culex
Gracties_virus_F1049C1F1608	Gracties_virus_F1049C1F1608	C1	F1049	F1608	F1049_NODE_1_length_14446_cov_22.084775_3	F1049_NODE_1_length_14446_cov_22.084775	Cambodia:Preah Vihear	Cambodia	2019	Culex vishnui.g	mixed cluster	Culex sp gelidus or sinensis or vishnui.g	_	cluster14	Culex sp gelidus or sinensis or vishnui.g	Culex
Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1058	Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1058	C159	F1061	F1058	F1061_NODE_159_length_4490_cov_42.580383_2	F1061_NODE_159_length_4490_cov_42.580383	Cambodia:Sihanuokville	Cambodia	2019	Aedes aegypti	correct	Aedes aegypti	_	cluster26	Aedes aegypti	Aedes
Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1059	Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1059	C159	F1061	F1059	F1061_NODE_159_length_4490_cov_42.580383_2	F1061_NODE_159_length_4490_cov_42.580383	Cambodia:Sihanuokville	Cambodia	2019	Aedes aegypti	correct	Aedes aegypti	_	cluster26	Aedes aegypti	Aedes
Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1061	Aedes_aegypti_virga_like_virus_subsp2_F1061C159F1061	C159	F1061	F1061	F1061_NODE_159_length_4490_cov_42.580383_2	F1061_NODE_159_length_4490_cov_42.580383	Cambodia:Sihanuokville	Cambodia	2019	Aedes aegypti	correct	Aedes aegypti	_	cluster26	Aedes aegypti	Aedes
Parry_s_Creek_negev_like_virus_1_F1103C1F1103	Parry_s_Creek_negev_like_virus_1_F1103C1F1103	C1	F1103	F1103	F1103_NODE_1_length_10799_cov_1076.610853_1	F1103_NODE_1_length_10799_cov_1076.610853	Cambodia:Sihanuokville	Cambodia	2019	Culex gelidus	correct	Culex gelidus	_	cluster8	Culex gelidus	Culex
Parry_s_Creek_negev_like_virus_1_F1103C1F1103	Parry_s_Creek_negev_like_virus_1_F1103C1F1103	C1	F1103	F1103	F1103_NODE_1_length_10799_cov_1076.610853_1	F1103_NODE_1_length_10799_cov_1076.610853	Cambodia:Sihanuokville	Cambodia	2019	Culex gelidus	correct	Culex gelidus	_	cluster8	Culex gelidus	Culex
Parry_s_Creek_negev_like_virus_1_F1103C1F1107	Parry_s_Creek_negev_like_virus_1_F1103C1F1107	C1	F1103	F1107	F1103_NODE_1_length_10799_cov_1076.610853_1	F1103_NODE_1_length_10799_cov_1076.610853	Cambodia:Sihanuokville	Cambodia	2019	Culex gelidus	correct	Culex gelidus	_	cluster8	Culex gelidus	Culex
Parry_s_Creek_negev_like_virus_1_F1103C1F1107	Parry_s_Creek_negev_like_virus_1_F1103C1F1107	C1	F1103	F1107	F1103_NODE_1_length_10799_cov_1076.610853_1	F1103_NODE_1_length_10799_cov_1076.610853	Cambodia:Sihanuokville	Cambodia	2019	Culex gelidus	correct	Culex gelidus	_	cluster8	Culex gelidus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1113	Hubei_virga_like_virus_2_subsp1_F1113C1F1113	C1	F1113	F1113	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1113	Hubei_virga_like_virus_2_subsp1_F1113C1F1113	C1	F1113	F1113	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1113	Hubei_virga_like_virus_2_subsp1_F1113C1F1113	C1	F1113	F1113	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1118	Hubei_virga_like_virus_2_subsp1_F1113C1F1118	C1	F1113	F1118	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1118	Hubei_virga_like_virus_2_subsp1_F1113C1F1118	C1	F1113	F1118	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1118	Hubei_virga_like_virus_2_subsp1_F1113C1F1118	C1	F1113	F1118	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1119	Hubei_virga_like_virus_2_subsp1_F1113C1F1119	C1	F1113	F1119	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1119	Hubei_virga_like_virus_2_subsp1_F1113C1F1119	C1	F1113	F1119	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1119	Hubei_virga_like_virus_2_subsp1_F1113C1F1119	C1	F1113	F1119	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1120	Hubei_virga_like_virus_2_subsp1_F1113C1F1120	C1	F1113	F1120	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1120	Hubei_virga_like_virus_2_subsp1_F1113C1F1120	C1	F1113	F1120	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1120	Hubei_virga_like_virus_2_subsp1_F1113C1F1120	C1	F1113	F1120	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1122	Hubei_virga_like_virus_2_subsp1_F1113C1F1122	C1	F1113	F1122	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1122	Hubei_virga_like_virus_2_subsp1_F1113C1F1122	C1	F1113	F1122	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1122	Hubei_virga_like_virus_2_subsp1_F1113C1F1122	C1	F1113	F1122	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1125	Hubei_virga_like_virus_2_subsp1_F1113C1F1125	C1	F1113	F1125	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1125	Hubei_virga_like_virus_2_subsp1_F1113C1F1125	C1	F1113	F1125	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1125	Hubei_virga_like_virus_2_subsp1_F1113C1F1125	C1	F1113	F1125	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Sihanuokville	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1422	Hubei_virga_like_virus_2_subsp1_F1113C1F1422	C1	F1113	F1422	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
Hubei_virga_like_virus_2_subsp1_F1113C1F1422	Hubei_virga_like_virus_2_subsp1_F1113C1F1422	C1	F1113	F1422	F1113_NODE_1_length_10941_cov_118.625023_5	F1113_NODE_1_length_10941_cov_118.625023	Cambodia:Kompong Thom	Cambodia	2019	Culex quinquefasciatus	correct	Culex quinquefasciatus	_	cluster17	Culex quinquefasciatus	Culex
