nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
MZ615329	MZ615329_Wallerfield_virus	MZ615329_Wallerfield_virus	NA	NA	Brazil	Brazil	2014	8953	Wallerfield virus strain BeAr805520/WALV genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OP264896	OP264896_Dezidougou_virus	OP264896_Dezidougou_virus	Culex pipiens	Culex	Tunisia	Tunisia	2015	6524	MAG: Dezidougou virus isolate Mediterranean_2015 genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON949943	ON949943_Dezidougou_virus	ON949943_Dezidougou_virus	Ochlerotatus communis	Ochlerotatus	Finland	Finland: Pohjois-Pohjanmaa, Kuusamo	2015	9053	MAG: Dezidougou virus isolate FIN/PP-2018/82, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ON949944	ON949944_Kustavi_negevirus	ON949944_Kustavi_negevirus	Ochlerotatus caspius	Ochlerotatus	Finland	Finland: Varsinais-Suomi, Kustavi	2017	9118	MAG: Kustavi negevirus isolate FIN/VS-2018/100, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OK491483	OK491483_Xiangshan_martelli-like_virus_1	OK491483_Xiangshan_martelli-like_virus_1	Insecta	Insecta	China	China: Beijing	2020	8848	MAG: Xiangshan martelli-like virus 1 isolate Novel_7 RNA dependent RNA polymerase, hypothetical protein, and virion membrane protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK959116	MK959116_Agua_Salud_negevirus	MK959116_Agua_Salud_negevirus	Culex declarator	Culex	Panama	Panama	2013	9099	Agua Salud negevirus isolate PA-2013-MP416-PP, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK959117	MK959117_Wallerfield_virus	MK959117_Wallerfield_virus	Culex declarator	Culex	Panama	Panama	2013	8969	Wallerfield virus isolate PA-2013-MP416-PP, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT344121	MT344121_Sandewavirus_dungfly	MT344121_Sandewavirus_dungfly	Scathophaga furcata	Scathophaga	NA	NA	2019	8894	Sandewavirus dungfly strain SV_dungfly-1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT096525	MT096525_Dezidougou_virus	MT096525_Dezidougou_virus	NA	NA	Spain	Spain	2015	9380	MAG: Dezidougou virus isolate FTA2-3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN101546	MN101546_Bustos_virus	MN101546_Bustos_virus	Culex annulirostris	Culex	Australia	Australia: Cairns	2005	9083	Bustos virus isolate BUSV 153834, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC504569	LC504569_Goutanap_virus	LC504569_Goutanap_virus	Culex	Culex	Ghana	Ghana:Busua	2016	9460	Goutanap virus 16GH1 genomic RNA, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MN661084	MN661084_Atrato_Nege-like_virus_1	MN661084_Atrato_Nege-like_virus_1	Coquillettidia venezuelensis	Coquillettidia	Colombia	Colombia	2016	8872	Atrato Nege-like virus 1 strain Cqvz 1753-5 genomic sequence, sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MK440620	MK440620_Biggie_virus	MK440620_Biggie_virus	Culex	Culex	Sweden	Sweden	2009	9207	Biggie virus isolate OTU2 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH603566	MH603566_Biggievirus_Mos11	MH603566_Biggievirus_Mos11	Culex	Culex	India	India	2017	8546	Biggievirus Mos11 strain IVRI/2017 ORF1 gene, partial cds; ORF2 gene, complete cds; and ORF3 gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH719095	MH719095_Uxmal_virus	MH719095_Uxmal_virus	Ochlerotatus taeniorhynchus	Ochlerotatus	Mexico	Mexico	2007	9253	Uxmal virus isolate UXMV-M985, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551500	MG551500_Tanay_virus	MG551500_Tanay_virus	Culicidae	Culicidae	China	China	2013	9590	Tanay virus isolate GX13M36, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551501	MG551501_Tanay_virus	MG551501_Tanay_virus	Culicidae	Culicidae	China	China	2013	9589	Tanay virus isolate GX13M44, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551502	MG551502_Tanay_virus	MG551502_Tanay_virus	Culicidae	Culicidae	China	China	2013	9589	Tanay virus isolate GX13M34, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551503	MG551503_Tanay_virus	MG551503_Tanay_virus	Culicidae	Culicidae	China	China	2013	9588	Tanay virus isolate GX13M50, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551504	MG551504_Tanay_virus	MG551504_Tanay_virus	Culicidae	Culicidae	China	China	2013	9591	Tanay virus isolate GX13M31, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551505	MG551505_Tanay_virus	MG551505_Tanay_virus	Culicidae	Culicidae	China	China	2013	9595	Tanay virus isolate GX13M52, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG551506	MG551506_Tanay_virus	MG551506_Tanay_virus	Culicidae	Culicidae	China	China	2013	9591	Tanay virus isolate GX13M33, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MH188028	MH188028_Culex_Biggie-like_virus	MH188028_Culex_Biggie-like_virus	Culex	Culex	USA	USA	2016	9200	Culex Biggie-like virus strain CBigVL/Kern, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MG673930	MG673930_Tanay_virus	MG673930_Tanay_virus	Anopheles sinensis	Anopheles	China	China	2015	9587	Tanay virus isolate YN15_103_01, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF281708	MF281708_Biggievirus_Mos11	MF281708_Biggievirus_Mos11	Culex pipiens	Culex	Italy	Italy	2008	9115	Biggievirus Mos11 strain 258719/2008 ORF1 gene, partial cds; and ORF2 and ORF3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF281709	MF281709_Biggievirus_Mos11	MF281709_Biggievirus_Mos11	Culex pipiens	Culex	Italy	Italy	2008	9107	Biggievirus Mos11 strain pool 11/2008 ORF1 gene, partial cds; and ORF2 and ORF3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY968698	KY968698_Dezidougou_virus	KY968698_Dezidougou_virus	Aedes africanus	Aedes	Senegal	Senegal: Kedougou	1984	9390	Dezidougou virus strain DEZI/Aedes africanus/SEN/DAK-AR-41524/1984, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518758	KX518758_Biratnagar_virus	KX518758_Biratnagar_virus	NA	NA	Nepal	Nepal	1984	9104	Biratnagar virus strain Nepal24-2 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518823	KX518823_Wallerfield_virus	KX518823_Wallerfield_virus	Culex iolambdis	Culex	USA	USA	2014	8996	Wallerfield virus strain BCNP2-3 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518829	KX518829_Wallerfield_virus	KX518829_Wallerfield_virus	Ochlerotatus taeniorhynchus	Ochlerotatus	USA	USA	2014	8989	Wallerfield virus strain BCNP3-112B hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518832	KX518832_Wallerfield_virus	KX518832_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2005	8965	Wallerfield virus strain BeAr803412B hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518833	KX518833_Wallerfield_virus	KX518833_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2005	8970	Wallerfield virus strain BeAr803418 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518835	KX518835_Wallerfield_virus	KX518835_Wallerfield_virus	Culicoidea	Culicoidea	Colombia	Colombia	2013	8995	Wallerfield virus strain CoB37dB hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518836	KX518836_Wallerfield_virus	KX518836_Wallerfield_virus	Deinocerites	Deinocerites	Colombia	Colombia	2013	8989	Wallerfield virus strain CoB92 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518837	KX518837_Wallerfield_virus	KX518837_Wallerfield_virus	NA	NA	Panama	Panama	2013	8993	Wallerfield virus strain GAM058A1 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX518839	KX518839_Wallerfield_virus	KX518839_Wallerfield_virus	NA	NA	Panama	Panama	2013	8978	Wallerfield virus strain GAM195 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KX924639	KX924639_Biggievirus_Mos11	KX924639_Biggievirus_Mos11	Culex pipiens	Culex	USA	USA	2016	9171	Biggievirus Mos11 replicase large subunit gene, partial cds; and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC103139	LC103139_Bustos_virus	LC103139_Bustos_virus	Mansonia	Mansonia	NA	NA	NA	9112	Bustos virus genes for coat protein, hypothetical proteins, complete cds, strain: PL42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM249339	KM249339_Goutanap_virus	KM249339_Goutanap_virus	Culicidae	Culicidae	Cote d'Ivoire	Cote d'Ivoire	2004	9151	Goutanap virus strain C68-CI-2004, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM350504	KM350504_Wallerfield_virus	KM350504_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2013	8966	Wallerfield virus strain AR800208-A hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM350505	KM350505_Wallerfield_virus	KM350505_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2013	8934	Wallerfield virus strain AR800212-A hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM350506	KM350506_Wallerfield_virus	KM350506_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2013	8940	Wallerfield virus strain AR800213-A hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM350507	KM350507_Wallerfield_virus	KM350507_Wallerfield_virus	Culex	Culex	Brazil	Brazil: Para State	2013	8967	Wallerfield virus strain AR800233-A hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF588036	KF588036_Goutanap_virus	KF588036_Goutanap_virus	Culex nebulosus	Culex	Cote d'Ivoire	Cote d'Ivoire: Gouleako	2004	9170	Goutanap virus strain F35/CI/2004, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF588037	KF588037_Goutanap_virus	KF588037_Goutanap_virus	Culicinae	Culicinae	Cote d'Ivoire	Cote d'Ivoire	2004	9141	Goutanap virus strain F47/CI/2004, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF588038	KF588038_Goutanap_virus	KF588038_Goutanap_virus	Culex antennatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	9164	Goutanap virus strain F54/CI/2004, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF588039	KF588039_Goutanap_virus	KF588039_Goutanap_virus	Culex antennatus	Culex	Cote d'Ivoire	Cote d'Ivoire	2004	9168	Goutanap virus strain F55/CI/2004, partial genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF425262	KF425262_Tanay_virus	KF425262_Tanay_virus	Culex	Culex	Philippines	Philippines	2005	9581	Tanay virus isolate 11-3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF425263	KF425263_Tanay_virus	KF425263_Tanay_virus	Armigeres	Armigeres	Philippines	Philippines	2005	9579	Tanay virus isolate 11-4, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JQ675604	JQ675604_Dezidougou_virus	JQ675604_Dezidougou_virus	Aedes aegypti	Aedes	Cote d'Ivoire	Cote d'Ivoire	1984	9290	Dezidougou virus strain ArA 20086 hypothetical protein 1 gene, partial cds; and hypothetical protein 2 and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JQ675606	JQ675606_Santana_virus	JQ675606_Santana_virus	Culex	Culex	Brazil	Brazil	1992	9266	Santana virus strain BeAR 517449 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Tanay_virus_F1530C2F1212	Tanay_virus_F1530C2F1212	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Pursat	2019	NA	NA	C2	F1530	F1212	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Tanay_virus_F1530C2F1215	Tanay_virus_F1530C2F1215	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Pursat	2019	NA	NA	C2	F1530	F1215	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Tanay_virus_F1530C2F1217	Tanay_virus_F1530C2F1217	Culicidae sp Armigeres subalbatus or Culex cinctellus or Mansonia annulifera	Culicidae	Cambodia	Cambodia:Pursat	2019	NA	NA	C2	F1530	F1217	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	mixed cluster, internally divergent	Culicidae sp Armigeres subalbatus or Culex cinctellus or Mansonia annulifera	_	cluster21
NA	Tanay_virus_F1530C2F1219	Tanay_virus_F1530C2F1219	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Pursat	2019	NA	NA	C2	F1530	F1219	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Tanay_virus_F1530C2F1530	Tanay_virus_F1530C2F1530	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C2	F1530	F1530	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Tanay_virus_F1530C2F1532	Tanay_virus_F1530C2F1532	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C2	F1530	F1532	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
NA	Tanay_virus_F1530C2F1533	Tanay_virus_F1530C2F1533	Armigeres subalbatus	Armigeres	Cambodia	Cambodia:Preah Vihear	2019	NA	NA	C2	F1530	F1533	F1530_NODE_2_length_9569_cov_814.715997_1	F1530_NODE_2_length_9569_cov_814.715997	Armigeres subalbatus	correct, internally divergent	Armigeres subalbatus	_	cluster22
