qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	slen	evalue	bitscore	stitle	tax_id	superkingdom	phylum	class	order	family	genus	species	biotype	clade	clade1	clade10	clade11	clade12	clade13	clade14	clade15	clade16	clade17	clade18	clade19	clade2	clade3	clade4	clade5	clade6	clade7	clade8	clade9	cohort	forma	forma.specialis	forma.specialis1	genotype	infraclass	infraorder	isolate	kingdom	morph	no.rank	no.rank1	no.rank2	no.rank3	no.rank4	parvorder	pathogroup	section	series	serogroup	serotype	species.group	species.subgroup	strain	subclass	subcohort	subfamily	subgenus	subkingdom	suborder	subphylum	subsection	subspecies	subtribe	subvariety	superclass	superfamily	superorder	superphylum	tribe	varietas
F1001_NODE_11041_length_611_cov_1.908273	QHA33695.1	47.9	121	63	0	588	226	726	846	1081	1.1e-28	124	QHA33695.1 polyprotein [Chibugado virus]	2689361	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	NA	Chibugado virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	unclassified Metaviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_11041_length_611_cov_1.908273	GBO99953.1	42.2	154	80	2	609	148	76	220	418	1.9e-28	120.9	GBO99953.1 Retrovirus-related Pol polyprotein from transposon opus [Eumeta japonica]	151549	Eukaryota	Arthropoda	Insecta	Lepidoptera	Psychidae	Eumeta	Eumeta japonica	NA	Opisthokonta	Eumetazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Ditrysia	Endopterygota	NA	NA	NA	NA	Neoptera	Neolepidoptera	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	Heteroneura	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Oiketicinae	NA	NA	Glossata	Hexapoda	NA	NA	NA	NA	NA	Tineoidea	Amphiesmenoptera	NA	NA	NA
F1001_NODE_13884_length_518_cov_1.248380	XP_011699787.1	38.5	174	103	2	7	516	47	220	686	2.8e-28	121.3	XP_011699787.1 PREDICTED: uncharacterized protein LOC105457055 [Wasmannia auropunctata]	64793	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Wasmannia	Wasmannia auropunctata	NA	Opisthokonta	Eumetazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	NA	Endopterygota	NA	NA	NA	NA	Neoptera	Aculeata	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Myrmicinae	NA	NA	Apocrita	Hexapoda	NA	NA	NA	NA	NA	Formicoidea	NA	NA	Blepharidattini	NA
F1001_NODE_13884_length_518_cov_1.248380	QBP37036.1	41.1	180	95	4	1	516	196	372	1096	1.3e-26	116.7	QBP37036.1 putative RdRP [Lampyris noctiluca errantivirus 1]	2552986	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Lampyris noctiluca errantivirus 1	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	unclassified Errantivirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_13884_length_518_cov_1.248380	KMQ85846.1	37.6	170	101	2	7	504	129	297	407	6.2e-27	115.5	KMQ85846.1 enzymatic polyprotein endonuclease reverse [Lasius niger]	67767	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	Lasius niger	NA	Opisthokonta	Eumetazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	NA	Endopterygota	NA	NA	NA	NA	Neoptera	Aculeata	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Formicinae	Lasius	NA	Apocrita	Hexapoda	NA	NA	NA	NA	NA	Formicoidea	NA	NA	Lasiini	NA
F1001_NODE_17789_length_430_cov_1.525333	GBP07838.1	35.5	93	50	2	265	2	50	137	404	2.5e-05	54.3	GBP07838.1 Retrovirus-related Gag polyprotein from transposon HMS-Beagle [Eumeta japonica]	151549	Eukaryota	Arthropoda	Insecta	Lepidoptera	Psychidae	Eumeta	Eumeta japonica	NA	Opisthokonta	Eumetazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Ditrysia	Endopterygota	NA	NA	NA	NA	Neoptera	Neolepidoptera	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	Heteroneura	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Oiketicinae	NA	NA	Glossata	Hexapoda	NA	NA	NA	NA	NA	Tineoidea	Amphiesmenoptera	NA	NA	NA
F1001_NODE_17789_length_430_cov_1.525333	QHA33694.1	35.4	65	38	1	196	2	31	91	429	6.3e-05	53.1	QHA33694.1 putative gag polyprotein [Chibugado virus]	2689361	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	NA	Chibugado virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	unclassified Metaviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_17789_length_430_cov_1.525333	CAD7013369.1	40.6	64	33	1	193	2	86	144	447	8.6e-05	52.8	CAD7013369.1 unnamed protein product [Ceratitis capitata]	7213	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Ceratitis	Ceratitis capitata	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Dacinae	Ceratitis	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Tephritoidea	NA	NA	Ceratitidini	NA
F1001_NODE_17789_length_430_cov_1.525333	AAC28742.1	40.6	64	33	1	193	2	85	143	470	0.00022	51.6	AAC28742.1 gag-like protein [Ceratitis capitata]	7213	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Ceratitis	Ceratitis capitata	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Dacinae	Ceratitis	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Tephritoidea	NA	NA	Ceratitidini	NA
F1001_NODE_17789_length_430_cov_1.525333	CAD7000988.1	40.6	64	33	1	193	2	85	143	470	0.00022	51.6	CAD7000988.1 unnamed protein product [Ceratitis capitata]	7213	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Ceratitis	Ceratitis capitata	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Dacinae	Ceratitis	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Tephritoidea	NA	NA	Ceratitidini	NA
F1001_NODE_17789_length_430_cov_1.525333	CAD7013599.1	40.6	64	33	1	193	2	36	94	421	0.00021	51.6	CAD7013599.1 unnamed protein product [Ceratitis capitata]	7213	Eukaryota	Arthropoda	Insecta	Diptera	Tephritidae	Ceratitis	Ceratitis capitata	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Dacinae	Ceratitis	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Tephritoidea	NA	NA	Ceratitidini	NA
F1001_NODE_20803_length_379_cov_1.324074	QHA33695.1	65.1	126	44	0	2	379	743	868	1081	8.2e-48	175.3	QHA33695.1 polyprotein [Chibugado virus]	2689361	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	NA	Chibugado virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	unclassified Metaviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27104_length_307_cov_1.107143	QHA33695.1	39.1	87	42	2	304	47	681	757	1081	1.5e-08	62	QHA33695.1 polyprotein [Chibugado virus]	2689361	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	NA	Chibugado virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	unclassified Metaviridae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	WP_150036104.1	69	100	31	0	301	2	2	101	134	1.7e-47	158.3	WP_150036104.1 reverse transcriptase family protein, partial [Pseudomonas aeruginosa]	287	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cellular organisms	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pseudomonas aeruginosa group	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	QPF16710.1	69	100	31	0	301	2	337	436	1136	8.5e-42	156.8	QPF16710.1 putative RNA-dependent RNA polymerase [Aedes aegypti To virus 2]	2789886	Viruses	NA	NA	NA	NA	NA	Aedes aegypti To virus 2	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	unclassified Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	YP_009507248.1	68	100	32	0	301	2	211	310	1084	5.5e-41	154.5	YP_009507248.1 ORF B [Trichoplusia ni TED virus]	2083181	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Trichoplusia ni TED virus	NA	Riboviria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pararnavirae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	KAG6465364.1	66	100	34	0	301	2	224	323	1076	5.5e-41	154.5	KAG6465364.1 hypothetical protein O3G_MSEX015105 [Manduca sexta]	7130	Eukaryota	Arthropoda	Insecta	Lepidoptera	Sphingidae	Manduca	Manduca sexta	NA	Opisthokonta	Eumetazoa	Obtectomera	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Ditrysia	Endopterygota	NA	NA	NA	NA	Neoptera	Neolepidoptera	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	Heteroneura	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Sphinginae	NA	NA	Glossata	Hexapoda	NA	NA	NA	NA	NA	Bombycoidea	Amphiesmenoptera	NA	Sphingini	NA
F1001_NODE_27725_length_302_cov_0.663968	pir|B36329|	68	100	32	0	301	2	363	462	1236	5.5e-41	154.5	pir|B36329| hypothetical protein 2 - cabbage looper transposon TED (fragment) [Trichoplusia ni]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	XP_034839162.1	67.7	99	32	0	301	5	135	233	1029	7.4e-41	154.1	XP_034839162.1 uncharacterized protein LOC117995284 [Maniola hyperantus]	2795564	Eukaryota	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Maniola	Maniola hyperantus	NA	Opisthokonta	Eumetazoa	Obtectomera	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Ditrysia	Endopterygota	NA	NA	NA	NA	Neoptera	Neolepidoptera	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	Heteroneura	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Satyrinae	Aphantopus	NA	Glossata	Hexapoda	NA	NA	Maniolina	NA	NA	Papilionoidea	Amphiesmenoptera	NA	Satyrini	NA
F1001_NODE_27725_length_302_cov_0.663968	AAX28844.1	66.7	99	33	0	301	5	275	373	1088	2.6e-40	152.5	AAX28844.1 reverse transcriptase [Drosophila melanogaster]	7227	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila melanogaster	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	melanogaster group	melanogaster subgroup	NA	Pterygota	NA	Drosophilinae	Sophophora	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Ephydroidea	NA	NA	Drosophilini	NA
F1001_NODE_27725_length_302_cov_0.663968	EFA13136.1	65	100	35	0	301	2	51	150	429	6.1e-42	152.5	EFA13136.1 Retrovirus-related Pol polyprotein from transposon 17.6-like Protein [Tribolium castaneum]	7070	Eukaryota	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	Tribolium castaneum	NA	Opisthokonta	Eumetazoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	NA	Endopterygota	NA	NA	NA	NA	Neoptera	Cucujiformia	NA	Metazoa	NA	cellular organisms	Tenebrionidae incertae sedis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	NA	NA	NA	Polyphaga	Hexapoda	NA	NA	NA	NA	NA	Tenebrionoidea	NA	NA	NA	NA
F1001_NODE_27725_length_302_cov_0.663968	XP_041566083.1	68	100	32	0	301	2	717	816	1316	3.6e-40	152.1	XP_041566083.1 LOW QUALITY PROTEIN: uncharacterized protein LOC121467830 [Drosophila elegans]	30023	Eukaryota	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila elegans	NA	Opisthokonta	Eumetazoa	Cyclorrhapha	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Eremoneura	Endopterygota	NA	NA	NA	NA	Neoptera	Muscomorpha	NA	Metazoa	NA	cellular organisms	Schizophora	Acalyptratae	NA	NA	NA	NA	NA	NA	NA	NA	melanogaster group	elegans subgroup	NA	Pterygota	NA	Drosophilinae	Sophophora	NA	Brachycera	Hexapoda	NA	NA	NA	NA	NA	Ephydroidea	NA	NA	Drosophilini	NA
F1001_NODE_27725_length_302_cov_0.663968	ADK33996.2	65	100	35	0	301	2	27	126	303	2.3e-42	150.6	ADK33996.2 reverse transcriptase, partial [Spodoptera frugiperda]	7108	Eukaryota	Arthropoda	Insecta	Lepidoptera	Noctuidae	Spodoptera	Spodoptera frugiperda	NA	Opisthokonta	Eumetazoa	Obtectomera	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bilateria	Protostomia	Ecdysozoa	Panarthropoda	Mandibulata	Pancrustacea	Dicondylia	Ditrysia	Endopterygota	NA	NA	NA	NA	Neoptera	Neolepidoptera	NA	Metazoa	NA	cellular organisms	NA	NA	NA	NA	Heteroneura	NA	NA	NA	NA	NA	NA	NA	NA	Pterygota	NA	Amphipyrinae	NA	NA	Glossata	Hexapoda	NA	NA	NA	NA	NA	Noctuoidea	Amphiesmenoptera	NA	NA	NA
